T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.6662e-08;9.2619e-08;2.2558e-08;9.1512e-08;0.0021153;0.0073483;0.0017897;0.0072604
0.01;9.9393e-08;4.0109e-07;8.6814e-08;4.1095e-07;0.0016038;0.0099998;0.0015728;0.011043
0.015;1.5912e-07;8.885e-07;1.5892e-07;9.7351e-07;-0.0026355;0.0043314;-0.00094374;0.0084146
0.02;1.1153e-07;1.398e-06;1.7431e-07;1.6925e-06;-0.005963;-0.0025637;-0.0035929;0.0041073
0.025;-8.4838e-08;1.7699e-06;6.7997e-08;2.4476e-06;-0.0059582;-0.0084553;-0.0061444;-0.0012167
0.03;-4.1536e-07;1.8737e-06;-2.1597e-07;3.109e-06;-0.0047711;-0.012998;-0.0080723;-0.0062756
0.035;-8.7407e-07;1.6211e-06;-7.2533e-07;3.5549e-06;-0.0054706;-0.015526;-0.0099572;-0.010975
0.04;-1.4867e-06;1.0021e-06;-1.5192e-06;3.677e-06;-0.0068465;-0.013808;-0.012795;-0.01493
0.045;-2.2726e-06;1.0673e-07;-2.6703e-06;3.4078e-06;-0.0070222;-0.0083191;-0.015792;-0.016388
0.05;-3.2137e-06;-9.107e-07;-4.2393e-06;2.747e-06;-0.0054057;-0.0014487;-0.01764;-0.014956
0.055;-4.2446e-06;-1.8876e-06;-6.2505e-06;1.747e-06;-0.0017829;0.0047003;-0.017751;-0.012184
0.06;-5.279e-06;-2.7038e-06;-8.6902e-06;4.8142e-07;0.0015091;0.0081733;-0.016536;-0.0090585
0.065;-6.263e-06;-3.3135e-06;-1.152e-05;-9.7448e-07;0.0025348;0.0083564;-0.014694;-0.006167
0.07;-7.1979e-06;-3.7559e-06;-1.4694e-05;-2.5666e-06;0.0014032;0.0050555;-0.012774;-0.0047184
0.075;-8.1306e-06;-4.1417e-06;-1.818e-05;-4.2919e-06;-0.0012264;-0.00053064;-0.01222;-0.0059265
0.08;-9.1235e-06;-4.6161e-06;-2.2e-05;-6.2227e-06;-0.0035853;-0.0065524;-0.014471;-0.01049
0.085;-1.0223e-05;-5.3333e-06;-2.6243e-05;-8.5137e-06;-0.0049531;-0.012865;-0.019396;-0.018307
0.09;-1.1455e-05;-6.4399e-06;-3.1037e-05;-1.1385e-05;-0.0056907;-0.018301;-0.024657;-0.028115
0.095;-1.2826e-05;-8.0153e-06;-3.6483e-05;-1.5073e-05;-0.0053476;-0.019241;-0.027547;-0.03723
0.1;-1.4303e-05;-1.0005e-05;-4.2614e-05;-1.9759e-05;-0.0032334;-0.013887;-0.027261;-0.042668
0.105;-1.5808e-05;-1.222e-05;-4.939e-05;-2.5518e-05;0.0010927;-0.0042466;-0.024328;-0.043144
0.11;-1.722e-05;-1.4411e-05;-5.6721e-05;-3.2305e-05;0.0062445;0.0062511;-0.020054;-0.039162
0.115;-1.8434e-05;-1.634e-05;-6.4495e-05;-3.9978e-05;0.0096693;0.014701;-0.015447;-0.031667
0.12;-1.9398e-05;-1.7846e-05;-7.2589e-05;-4.8318e-05;0.0103;0.019146;-0.010117;-0.021774
0.125;-2.0124e-05;-1.8879e-05;-8.0855e-05;-5.7062e-05;0.0087388;0.018738;-0.0036364;-0.010556
