T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.4097e-08;3.6932e-08;4.5475e-08;3.7947e-08;0.0034986;0.0029301;0.0036079;0.0030107
0.01;1.5753e-07;1.3597e-07;1.6848e-07;1.4429e-07;0.0021082;0.0020865;0.0026525;0.0025072
0.015;2.5825e-07;2.5169e-07;2.9705e-07;2.8289e-07;-0.0031327;-0.00076791;-0.0022131;5.8275e-05
0.02;2.6482e-07;3.5202e-07;3.5311e-07;4.3091e-07;-0.0044275;-0.00047891;-0.0036129;0.00067994
0.025;1.8944e-07;4.4539e-07;3.4208e-07;6.0377e-07;-0.00214;-6.8019e-05;-0.0017649;0.0013181
0.03;8.4171e-08;5.2064e-07;3.0386e-07;7.9214e-07;-0.00023973;-0.0013737;-0.00039897;-6.7884e-05
0.035;-2.2629e-08;5.5592e-07;2.554e-07;9.7071e-07;0.00012243;-0.0018366;-0.00041637;-0.00072842
0.04;-1.0805e-07;5.6177e-07;2.0897e-07;1.142e-06;0.0015753;-0.00052384;0.00056779;0.00014225
0.045;-1.2412e-07;5.64e-07;2.021e-07;1.3182e-06;0.0039731;0.00024324;0.0025961;0.00026036
0.05;-3.3872e-08;5.6417e-07;2.7131e-07;1.486e-06;0.0045474;-0.00040261;0.0034996;-0.00092781
0.055;1.3856e-07;5.3599e-07;4.0812e-07;1.6049e-06;0.0020431;-0.001862;0.0019229;-0.002988
0.06;3.0577e-07;4.5269e-07;5.4808e-07;1.6315e-06;-0.002455;-0.0025566;-0.0016638;-0.0043953
0.065;3.6995e-07;3.2991e-07;6.0749e-07;1.5638e-06;-0.0058007;-0.00061754;-0.0047889;-0.0031706
0.07;2.8965e-07;2.2827e-07;5.4182e-07;1.4471e-06;-0.0057772;0.0023112;-0.0052332;-0.00073857
0.075;9.7366e-08;1.9207e-07;3.6929e-07;1.319e-06;-0.0031895;0.0029412;-0.0033254;-0.00017029
0.08;-1.4121e-07;2.0188e-07;1.375e-07;1.1641e-06;-0.00050927;0.00075152;-0.0014091;-0.0019594
0.085;-3.6624e-07;2.0373e-07;-1.1547e-07;9.4261e-07;0.0015948;-0.0013968;-0.0002829;-0.0033749
0.09;-5.1397e-07;1.8311e-07;-3.4824e-07;6.5952e-07;0.0045805;-0.00042051;0.0018887;-0.0015756
0.095;-5.1778e-07;1.8165e-07;-5.0317e-07;3.7796e-07;0.0069441;0.001955;0.0043436;0.0017
0.1;-3.8053e-07;2.1654e-07;-5.6668e-07;1.3909e-07;0.0043747;0.00097923;0.0029982;0.0017404
0.105;-2.1595e-07;2.305e-07;-6.1865e-07;-9.0279e-08;-0.0021783;-0.0026489;-0.0020636;-0.00097448
0.11;-1.5241e-07;1.6218e-07;-7.5727e-07;-3.5264e-07;-0.0059351;-0.0039561;-0.0048946;-0.0016852
0.115;-2.0631e-07;1.5591e-08;-9.8496e-07;-6.3542e-07;-0.003491;-0.0023148;-0.0022588;4.4851e-05
0.12;-3.0232e-07;-1.6656e-07;-1.2242e-06;-8.9921e-07;0.00013283;-0.00052519;0.0013437;0.0014809
0.125;-3.8891e-07;-3.5267e-07;-1.4234e-06;-1.1239e-06;0.00063941;0.00021439;0.00188;0.0016505
0.13;-4.536e-07;-5.2067e-07;-1.573e-06;-1.3031e-06;0.0011007;0.0012279;0.0020779;0.0019885
0.135;-4.5672e-07;-6.3474e-07;-1.6429e-06;-1.4169e-06;0.003814;0.0030836;0.004293;0.003237
0.14;-3.5148e-07;-6.6812e-07;-1.5914e-06;-1.4496e-06;0.0048753;0.0033867;0.0054271;0.0032657
0.145;-1.694e-07;-6.4167e-07;-1.4366e-06;-1.4249e-06;0.0012968;0.0014085;0.0028571;0.0013353
0.15;-6.8248e-09;-6.0847e-07;-1.2487e-06;-1.3936e-06;-0.0028682;-0.00087169;-0.00021728;-0.00081392
0.155;8.1838e-08;-6.1404e-07;-1.0628e-06;-1.3992e-06;-0.0030704;-0.0022357;3.9164e-05;-0.0021469
0.16;1.1255e-07;-6.7144e-07;-8.5867e-07;-1.4571e-06;-0.0015629;-0.0019208;0.0014249;-0.0020369
0.165;8.8744e-08;-7.5787e-07;-6.3871e-07;-1.551e-06;-0.0027781;-0.00040518;-0.00013976;-0.00085552
0.17;-2.4082e-08;-8.4353e-07;-4.514e-07;-1.6592e-06;-0.0043542;0.00047424;-0.0024801;-0.00027301
0.175;-2.0642e-07;-8.9865e-07;-3.0608e-07;-1.7576e-06;-0.0012383;0.0019595;-0.00090635;0.0010411
0.18;-3.5119e-07;-8.5943e-07;-1.3759e-07;-1.7822e-06;0.0042444;0.0055766;0.0027615;0.0048486
0.185;-3.7135e-07;-6.7535e-07;1.0486e-07;-1.6701e-06;0.005757;0.0060454;0.0031814;0.0061258
0.19;-2.8909e-07;-4.1762e-07;3.8268e-07;-1.4667e-06;0.0024551;-0.00012095;-0.00033721;0.0012018
0.195;-1.9123e-07;-2.32e-07;6.0596e-07;-1.2891e-06;-0.0012163;-0.0056741;-0.0040338;-0.0032905
0.2;-1.3357e-07;-1.6727e-07;7.1699e-07;-1.168e-06;-0.0020173;-0.004039;-0.0049644;-0.0012647
