T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.4103e-08;3.6384e-08;4.5472e-08;3.7954e-08;0.0034991;0.0028866;0.0036077;0.0030112
0.01;1.5648e-07;1.3125e-07;1.6851e-07;1.4433e-07;0.0020235;0.0018406;0.0026554;0.0025086
0.015;2.5066e-07;2.3464e-07;2.9726e-07;2.8287e-07;-0.0034861;-0.0011748;-0.0022043;5.0283e-05
0.02;2.3975e-07;3.1515e-07;3.5351e-07;4.3031e-07;-0.00495;-0.00067335;-0.0036205;0.00064573
0.025;1.3945e-07;3.8572e-07;3.4172e-07;6.0157e-07;-0.0022168;-0.00011069;-0.0018328;0.0012697
0.03;1.7205e-08;4.3674e-07;3.0022e-07;7.8732e-07;0.00047212;-0.0014455;-0.00053284;-0.00010048
0.035;-8.5296e-08;4.5092e-07;2.4529e-07;9.628e-07;0.001117;-0.001517;-0.00053843;-0.00073298
0.04;-1.4529e-07;4.4696e-07;1.9101e-07;1.132e-06;0.0022731;6.2024e-05;0.00057875;0.00022202
0.045;-1.2561e-07;4.4997e-07;1.791e-07;1.3107e-06;0.0041015;0.00050761;0.0028097;0.00055281
0.05;-5.0517e-09;4.5491e-07;2.512e-07;1.4923e-06;0.0039846;-0.00035004;0.0039204;-0.00032288
0.055;1.7763e-07;4.3292e-07;4.0408e-07;1.6444e-06;0.0009992;-0.0018016;0.0025571;-0.0020289
0.06;3.2833e-07;3.5737e-07;5.7824e-07;1.7333e-06;-0.0035543;-0.0024917;-0.00084768;-0.0030335
0.065;3.531e-07;2.4494e-07;6.9218e-07;1.7672e-06;-0.006536;-0.00047568;-0.0039769;-0.0013867
0.07;2.228e-07;1.5764e-07;6.9731e-07;1.8007e-06;-0.0058885;0.0024904;-0.004743;0.0013545
0.075;-9.6391e-09;1.3831e-07;6.0083e-07;1.8767e-06;-0.0022946;0.0029647;-0.0033932;0.0020683
0.08;-2.536e-07;1.6197e-07;4.3538e-07;1.982e-06;0.0013798;0.00048707;-0.0021188;0.00028128
0.085;-4.3919e-07;1.6997e-07;2.2449e-07;2.0733e-06;0.0033003;-0.0017502;-0.0015145;-0.0014095
0.09;-5.2077e-07;1.4828e-07;3.3634e-11;2.144e-06;0.0050157;-0.00064566;0.00041684;-0.00025795
0.095;-4.6325e-07;1.4332e-07;-1.8141e-07;2.2379e-06;0.0061203;0.0019853;0.003027;0.002115
0.1;-2.9097e-07;1.7908e-07;-2.965e-07;2.3725e-06;0.0030898;0.0012986;0.0023068;0.0011711
0.105;-1.2404e-07;2.0614e-07;-4.0485e-07;2.4902e-06;-0.003508;-0.0019905;-0.001757;-0.0025187
0.11;-8.5233e-08;1.7269e-07;-5.7912e-07;2.5247e-06;-0.0067758;-0.0028727;-0.0035418;-0.0041537
0.115;-1.7016e-07;9.0949e-08;-8.0185e-07;2.4687e-06;-0.0031579;-0.00099839;-0.00035968;-0.0030995
0.12;-2.7222e-07;5.984e-09;-9.9224e-07;2.3488e-06;0.0017996;0.00074669;0.0029613;-0.0020056
0.125;-3.173e-07;-5.2253e-08;-1.1152e-06;2.1808e-06;0.0027841;0.0013964;0.0024547;-0.0018442
0.13;-2.9894e-07;-6.6703e-08;-1.1939e-06;1.9754e-06;0.0022865;0.0021028;0.0010792;-0.0011491
0.135;-2.1097e-07;-1.63e-08;-1.2392e-06;1.7652e-06;0.0032733;0.0030857;0.00158;0.00075635
0.14;-4.6049e-08;1.013e-07;-1.2475e-06;1.5842e-06;0.0028997;0.0023043;0.0013978;0.0015964
0.145;1.4038e-07;2.4291e-07;-1.2564e-06;1.4287e-06;-0.0011598;-0.00037699;-0.0014321;0.00045375
0.15;2.5333e-07;3.4359e-07;-1.3252e-06;1.2659e-06;-0.0047353;-0.0029026;-0.0033838;-0.0010463
0.155;2.6535e-07;3.5504e-07;-1.4473e-06;1.0659e-06;-0.0033688;-0.0042424;-0.00089757;-0.0019354
0.16;2.3237e-07;2.69e-07;-1.5435e-06;8.2098e-07;-0.00022643;-0.00357;0.002972;-0.0016584
0.165;1.8908e-07;1.244e-07;-1.5603e-06;5.4767e-07;-0.00057245;-0.0011206;0.0034052;-0.00061679
0.17;1.1078e-07;-2.5874e-08;-1.5102e-06;2.6172e-07;-0.0022347;0.00067654;0.0019444;-0.00038754
0.175;4.2525e-09;-1.3628e-07;-1.396e-06;-2.1704e-08;-5.1856e-05;0.002506;0.003158;0.00057914
