T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.7522e-09;-2.9763e-09;-3.8646e-09;-3.001e-09;-0.0002977;-0.00023613;-0.00030661;-0.0002381
0.01;-1.1695e-08;-5.591e-09;-1.2713e-08;-5.8693e-09;-4.378e-05;0.00025766;-9.8083e-05;0.00024141
0.015;-1.1978e-08;5.0881e-09;-1.556e-08;4.4646e-09;0.00065701;0.00081029;0.00057832;0.00081881
0.02;7.6623e-09;3.8093e-08;1.0777e-09;3.8991e-08;0.00093999;0.00097606;0.00098259;0.0011162
0.025;4.868e-08;9.5301e-08;4.3399e-08;1.0464e-07;0.00077188;0.00096149;0.0010733;0.0013741
0.03;1.0231e-07;1.6562e-07;1.0896e-07;1.9792e-07;0.00023901;9.3616e-05;0.00078853;0.00084226
0.035;1.5205e-07;2.2306e-07;1.8612e-07;2.9945e-07;-0.00054976;-0.0011251;0.00014018;-0.00018143
0.04;1.7955e-07;2.45e-07;2.5825e-07;3.8846e-07;-0.0012297;-0.0017192;-0.00054257;-0.00082365
0.045;1.7538e-07;2.2719e-07;3.1338e-07;4.5581e-07;-0.0013087;-0.001465;-0.00082129;-0.0009124
0.05;1.4652e-07;1.8488e-07;3.5126e-07;5.0547e-07;-0.00067053;-0.0004983;-0.00055993;-0.00050473
0.055;1.1038e-07;1.4574e-07;3.796e-07;5.5203e-07;9.0585e-05;0.00075145;-0.00020362;0.00025612
0.06;7.8598e-08;1.3628e-07;4.0163e-07;6.1414e-07;0.00026132;0.0016265;-0.00029721;0.00098843
0.065;4.7515e-08;1.6546e-07;4.0943e-07;7.0312e-07;-0.00020257;0.0014706;-0.00083962;0.001165
0.07;7.9364e-09;2.2072e-07;3.9387e-07;8.191e-07;-0.00048029;0.00061784;-0.0010335;0.00099513
0.075;-3.6057e-08;2.839e-07;3.6274e-07;9.5985e-07;0.00012188;1.3057e-05;-0.00021811;0.0009847
0.08;-6.4539e-08;3.4195e-07;3.4104e-07;1.1223e-06;0.0011192;-0.00042348;0.00097386;0.00075306
0.085;-6.2282e-08;3.8279e-07;3.4724e-07;1.2939e-06;0.0013462;-0.00095291;0.0012651;-1.4896e-05
0.09;-3.615e-08;3.9972e-07;3.7477e-07;1.4572e-06;0.00056803;-0.00096428;0.0004453;-0.00065513
0.095;-1.0268e-08;3.9968e-07;3.9819e-07;1.6018e-06;-0.00058772;-0.00039571;-0.00077342;-0.00083943
0.1;-8.082e-09;4.0009e-07;3.9176e-07;1.7288e-06;-0.0013118;0.00043147;-0.0016176;-0.00057145
