T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.4005e-08;3.6865e-08;4.5465e-08;3.7954e-08;0.0034913;0.0029248;0.0036072;0.0030112
0.01;1.569e-07;1.3537e-07;1.6844e-07;1.4432e-07;0.0020798;0.0020545;0.0026517;0.0025082
0.015;2.5638e-07;2.4937e-07;2.9702e-07;2.8291e-07;-0.0031604;-0.00083054;-0.0022091;5.432e-05
0.02;2.6139e-07;3.4654e-07;3.5337e-07;4.3079e-07;-0.0044253;-0.00053176;-0.0035949;0.00067378
0.025;1.84e-07;4.3574e-07;3.4327e-07;6.0366e-07;-0.0021776;-9.6871e-05;-0.0017309;0.0013351
0.03;7.521e-08;5.0658e-07;3.0649e-07;7.9271e-07;-0.00032379;-0.0013634;-0.0003919;-2.992e-05
0.035;-3.4882e-08;5.3838e-07;2.5862e-07;9.7252e-07;0.00022344;-0.0017725;-0.00049191;-0.00072218
0.04;-1.1861e-07;5.4204e-07;2.102e-07;1.1447e-06;0.0018742;-0.00048396;0.00043707;0.00010877
0.045;-1.2826e-07;5.4307e-07;1.9789e-07;1.321e-06;0.004055;0.00028144;0.0024504;0.00022713
0.05;-3.3666e-08;5.4353e-07;2.5717e-07;1.4878e-06;0.0042984;-0.00032165;0.0032873;-0.00098129
0.055;1.3789e-07;5.1682e-07;3.781e-07;1.6036e-06;0.0018719;-0.0018478;0.0016586;-0.0030904
0.06;3.0366e-07;4.3515e-07;4.973e-07;1.6248e-06;-0.0023296;-0.002558;-0.0017918;-0.0044903
0.065;3.693e-07;3.1496e-07;5.3583e-07;1.5498e-06;-0.005691;-0.00054;-0.0046697;-0.0032198
0.07;2.8964e-07;2.175e-07;4.5381e-07;1.4247e-06;-0.0059512;0.0023616;-0.0049902;-0.00079082
0.075;9.4041e-08;1.8568e-07;2.7109e-07;1.2866e-06;-0.0033366;0.0029068;-0.0030734;-0.00023122
0.08;-1.4572e-07;1.9828e-07;3.6147e-08;1.1213e-06;-0.00019235;0.00065813;-0.0011003;-0.0019388
0.085;-3.6336e-07;2.0088e-07;-2.123e-07;8.9102e-07;0.0019677;-0.0014662;2.417e-05;-0.0032674
0.09;-5.0056e-07;1.7988e-07;-4.3526e-07;6.0205e-07;0.0044604;-0.00044248;0.0020045;-0.0014473
0.095;-5.0219e-07;1.777e-07;-5.811e-07;3.1793e-07;0.0063944;0.0019496;0.004171;0.0018358
0.1;-3.7609e-07;2.1126e-07;-6.4193e-07;8.0012e-08;0.0038559;0.00093751;0.0026566;0.0018871
0.105;-2.3153e-07;2.2221e-07;-6.9898e-07;-1.4489e-07;-0.00237;-0.002743;-0.0023435;-0.00084039
0.11;-1.8941e-07;1.482e-07;-8.4682e-07;-4.001e-07;-0.0058538;-0.0040756;-0.0049469;-0.0016038
0.115;-2.6271e-07;-6.5045e-09;-1.0822e-06;-6.7415e-07;-0.0034098;-0.00239;-0.0020813;8.8729e-05
0.12;-3.7518e-07;-1.972e-07;-1.3225e-06;-9.2887e-07;0.000285;-0.00048482;0.0016977;0.0014655
0.125;-4.6805e-07;-3.8937e-07;-1.5111e-06;-1.146e-06;0.0013002;0.00037307;0.002454;0.0015448
0.13;-5.183e-07;-5.5911e-07;-1.6338e-06;-1.3204e-06;0.0020995;0.0014154;0.0028043;0.0018733
0.135;-4.8843e-07;-6.7008e-07;-1.6594e-06;-1.4316e-06;0.0043052;0.0032833;0.0049652;0.0031727
0.14;-3.5042e-07;-6.9536e-07;-1.5513e-06;-1.4631e-06;0.0043669;0.0035864;0.0057392;0.0032226
0.145;-1.532e-07;-6.5673e-07;-1.3382e-06;-1.4384e-06;0.00038922;0.0015369;0.0026854;0.0012793
0.15;5.4767e-09;-6.09e-07;-1.0997e-06;-1.408e-06;-0.0034859;-0.00081345;-0.00065945;-0.00082795
0.155;7.8213e-08;-5.9876e-07;-8.7361e-07;-1.4136e-06;-0.0034133;-0.0021905;-0.0003639;-0.0020572
0.16;8.3983e-08;-6.3969e-07;-6.3899e-07;-1.4683e-06;-0.0019399;-0.0019137;0.0010544;-0.0018781
0.165;3.0377e-08;-7.1057e-07;-3.9847e-07;-1.5553e-06;-0.0027936;-0.00048533;-0.00056087;-0.00071133
0.17;-1e-07;-7.8363e-07;-1.992e-07;-1.6534e-06;-0.0033617;0.00031819;-0.0027486;-0.00016941
0.175;-2.6712e-07;-8.3065e-07;-4.4432e-08;-1.7395e-06;0.00039552;0.0017554;-0.00083948;0.0011239
0.18;-3.6079e-07;-7.8916e-07;1.3663e-07;-1.7501e-06;0.0054874;0.005314;0.0029464;0.0048958
0.185;-3.0752e-07;-6.1008e-07;3.9328e-07;-1.6234e-06;0.0062984;0.0057264;0.0031276;0.0061169
0.19;-1.4219e-07;-3.6369e-07;6.8092e-07;-1.4057e-06;0.0026835;-0.00030975;-0.00063318;0.0012002
0.195;3.9477e-08;-1.9204e-07;9.062e-07;-1.2134e-06;-0.0013845;-0.0056957;-0.0043658;-0.0032552
0.2;1.6517e-07;-1.4113e-07;1.0112e-06;-1.0768e-06;-0.003108;-0.0040055;-0.0052764;-0.0012416
0.205;2.2498e-07;-1.2606e-07;1.0069e-06;-9.1083e-07;-0.0021748;0.0011377;-0.0034698;0.0035917
0.21;2.54e-07;-6.6664e-08;9.4571e-07;-6.4578e-07;-0.00028856;0.0024408;-0.0010875;0.0043685
0.215;2.752e-07;1.3379e-08;8.596e-07;-3.1778e-07;-0.00032099;-0.00077317;-0.00088703;0.00068321
0.22;2.7302e-07;5.4571e-08;7.3928e-07;-4.3468e-10;-0.0015496;-0.002359;-0.0018515;-0.0015582
0.225;2.5526e-07;6.1133e-08;5.9997e-07;2.9043e-07;0.00027805;-0.00042466;0.00030796;-0.00057253
0.23;2.9491e-07;7.8165e-08;5.2428e-07;5.7546e-07;0.0043127;0.001273;0.0047785;0.00011685
0.235;4.2886e-07;1.2967e-07;5.627e-07;8.5746e-07;0.0032751;0.0014897;0.0043928;-0.00035659
0.24;5.5098e-07;2.1481e-07;6.2565e-07;1.1237e-06;-0.0041969;0.0012027;-0.0024054;-0.000905
0.245;5.2499e-07;3.2246e-07;5.8718e-07;1.3598e-06;-0.0077014;0.00059957;-0.0057533;-0.0015076
0.25;3.8273e-07;4.2849e-07;4.7657e-07;1.5438e-06;-0.0016478;-0.00072458;-6.3037e-05;-0.0026515
0.255;2.732e-07;5.0177e-07;4.3307e-07;1.6498e-06;0.0042994;-0.0018998;0.0054633;-0.0035995
0.26;2.4515e-07;5.3528e-07;4.9376e-07;1.6746e-06;0.0022643;-0.001294;0.002918;-0.0029055
0.265;2.2258e-07;5.5935e-07;5.6742e-07;1.6508e-06;-0.00184;0.00053744;-0.001893;-0.00098368
0.27;1.7306e-07;6.1845e-07;6.0545e-07;1.6294e-06;-0.00035255;0.0022666;-0.0009957;0.0011783
0.275;1.5909e-07;7.2443e-07;6.6371e-07;1.6378e-06;0.003204;0.0015026;0.002617;0.0012235
0.28;2.0273e-07;8.1665e-07;7.6847e-07;1.6355e-06;0.0014431;-0.0025881;0.0011429;-0.0020654
0.285;2.1888e-07;8.1085e-07;8.3474e-07;1.553e-06;-0.0036396;-0.0052744;-0.0042158;-0.0043734
0.29;1.2984e-07;7.0193e-07;7.7349e-07;1.3889e-06;-0.00481;-0.003003;-0.0060199;-0.0021734
0.295;-2.3262e-08;5.6892e-07;6.1233e-07;1.2174e-06;-0.00033912;0.0010788;-0.0019985;0.0015761
0.3;-1.2272e-07;4.7487e-07;4.6048e-07;1.0929e-06;0.0046426;0.0020621;0.0027552;0.002217
0.305;-1.0401e-07;4.1024e-07;3.7814e-07;9.9915e-07;0.0048429;0.00029798;0.0028363;0.00024526
0.31;-3.6415e-09;3.3573e-07;3.306e-07;8.9248e-07;0.0016963;-0.0010962;-4.8681e-05;-0.0012864
0.315;1.1372e-07;2.2656e-07;2.6884e-07;7.4311e-07;-0.00035036;-0.0016777;-0.0011065;-0.0021301
0.32;2.1535e-07;8.6056e-08;1.8973e-07;5.4444e-07;-0.00091211;-0.00083981;-0.00028584;-0.0018237
0.325;2.7461e-07;-4.6574e-08;9.6288e-08;3.2222e-07;-0.0024659;0.0014645;-0.00084582;-6.5633e-05
0.33;2.3923e-07;-1.2574e-07;-4.8152e-08;1.14e-07;-0.0051043;0.0028237;-0.0032285;0.0011935
0.335;7.2668e-08;-1.3447e-07;-2.8095e-07;-5.8915e-08;-0.0054106;0.0028156;-0.003859;0.001632
0.34;-1.811e-07;-8.123e-08;-5.7047e-07;-1.8903e-07;-0.0015863;0.0021444;-0.00069735;0.0017934
0.345;-4.0823e-07;-2.1301e-09;-8.2261e-07;-2.9032e-07;0.0037183;-6.4631e-05;0.0036893;0.00052411
0.35;-5.0746e-07;4.2994e-08;-9.5898e-07;-4.0058e-07;0.0065336;-0.0026574;0.005592;-0.0012452
0.355;-4.5831e-07;3.004e-08;-9.7209e-07;-5.267e-07;0.0053569;-0.0020131;0.0042826;-4.6335e-05
0.36;-3.1951e-07;4.637e-09;-9.1227e-07;-6.1246e-07;0.0018216;0.0010135;0.0015547;0.0032728
0.365;-1.8547e-07;-8.3269e-09;-8.4987e-07;-6.29e-07;-0.0022028;1.7591e-05;-0.0013492;0.0023022
0.37;-1.446e-07;-9.3068e-08;-8.5132e-07;-6.6518e-07;-0.0052586;-0.0057441;-0.0037622;-0.0038559
0.375;-2.3793e-07;-3.3426e-07;-9.5152e-07;-8.239e-07;-0.0054955;-0.0068215;-0.0041524;-0.0059916
0.38;-4.2343e-07;-6.4999e-07;-1.1194e-06;-1.0578e-06;-0.0018985;0.00081876;-0.0012805;-6.2277e-05
0.385;-5.9605e-07;-8.6224e-07;-1.2706e-06;-1.2293e-06;0.0029326;0.007494;0.0026231;0.0050871
0.39;-6.7914e-07;-9.0565e-07;-1.3497e-06;-1.2986e-06;0.0042564;0.0060579;0.0031598;0.0031319
0.395;-6.8024e-07;-8.5077e-07;-1.3779e-06;-1.3363e-06;0.0023129;0.0017996;0.00092837;-0.0006242
0.4;-6.2418e-07;-7.684e-07;-1.3782e-06;-1.3953e-06;0.0022373;0.00037988;0.0012715;-0.0010958
0.405;-4.8611e-07;-6.7281e-07;-1.3072e-06;-1.4655e-06;0.0043203;0.00067576;0.0044338;0.00020338
0.41;-2.5614e-07;-5.5885e-07;-1.1258e-06;-1.5171e-06;0.0030625;0.00079668;0.0044238;0.0012851
0.415;-2.0864e-08;-4.361e-07;-8.9376e-07;-1.5353e-06;-0.0026218;-8.6493e-05;-0.00035307;0.0013882
0.42;1.0883e-07;-3.3197e-07;-7.0728e-07;-1.5243e-06;-0.0058565;-0.0014047;-0.0033193;0.00095557
0.425;1.3432e-07;-2.7978e-07;-5.6313e-07;-1.5003e-06;-0.0025126;-0.0027487;-0.00010074;8.2737e-05
0.43;1.4728e-07;-3.0512e-07;-3.7321e-07;-1.4834e-06;0.0015256;-0.0034609;0.0037796;-0.00065509
0.435;1.8454e-07;-3.8311e-07;-1.0761e-07;-1.4562e-06;0.00045067;-0.00077424;0.002308;0.0014618
0.44;2.0338e-07;-4.3143e-07;1.7464e-07;-1.3538e-06;-0.0019347;0.0031528;-0.00098252;0.0045593
0.445;1.8881e-07;-4.0175e-07;4.3761e-07;-1.1447e-06;-0.00076068;0.0031166;-0.00058644;0.0039957
0.45;1.7637e-07;-3.2961e-07;7.0264e-07;-8.7435e-07;0.00094189;0.0002841;0.00076005;0.00091668
0.455;1.6118e-07;-2.7395e-07;9.5285e-07;-6.0866e-07;-0.0011377;-0.0016124;-0.0019177;-0.0013016
0.46;9.5593e-08;-2.5429e-07;1.1171e-06;-3.7881e-07;-0.0029133;-0.0012796;-0.0049725;-0.001576
0.465;8.1919e-10;-2.4204e-07;1.1857e-06;-1.7243e-07;0.00054758;0.00068101;-0.0027171;-0.00030751
0.47;-3.1631e-08;-1.9697e-07;1.2336e-06;3.7039e-08;0.0044554;0.001954;0.0010708;0.00056225
0.475;2.5719e-08;-1.1375e-07;1.2911e-06;2.469e-07;0.0027638;0.0011103;-0.00026292;-0.00051988
0.48;9.9906e-08;-2.149e-08;1.2881e-06;4.2259e-07;-0.0014195;-0.00039024;-0.0045788;-0.0022164
0.485;1.3337e-07;6.9051e-08;1.1643e-06;5.5183e-07;-0.0018673;0.00023675;-0.005115;-0.0015172
0.49;1.5422e-07;2.023e-07;9.5863e-07;6.8641e-07;0.00085065;0.0031715;-0.0014502;0.0019326
0.495;2.0264e-07;4.2717e-07;7.4197e-07;8.9311e-07;0.0013785;0.00418;0.00059339;0.0038579
0.5;2.5707e-07;7.0905e-07;5.2395e-07;1.1649e-06;-0.00089027;0.0004061;-0.00068827;0.0013737
0.505;2.8077e-07;9.437e-07;2.8695e-07;1.4296e-06;-0.0015861;-0.0041946;-0.0008486;-0.0019554
0.51;2.9272e-07;1.0611e-06;6.7514e-08;1.6415e-06;0.00063385;-0.005208;0.0022382;-0.0022828
0.515;3.5197e-07;1.0672e-06;-5.3025e-08;1.8127e-06;0.0031551;-0.0037043;0.0056811;-0.00097027
0.52;4.817e-07;9.9749e-07;-3.3234e-08;1.9638e-06;0.0025072;-0.0023511;0.0055702;-0.00063503
0.525;6.1508e-07;8.7388e-07;7.1551e-08;2.0861e-06;-0.0021979;-0.0019586;0.0012479;-0.0016643
0.53;6.3792e-07;7.0163e-07;1.5711e-07;2.1474e-06;-0.0066587;-0.0019321;-0.0028006;-0.0032104
0.535;5.0076e-07;4.9458e-07;1.7822e-07;2.1223e-06;-0.0061734;-0.00086093;-0.0023829;-0.0037099
0.54;2.5902e-07;2.9749e-07;1.7582e-07;2.0179e-06;-0.0022008;0.0016513;0.00049994;-0.0026444
0.545;-4.7939e-09;1.6319e-07;1.9435e-07;1.8579e-06;0.00045147;0.003383;0.0011943;-0.0018027
0.55;-2.5332e-07;1.1156e-07;2.1885e-07;1.6509e-06;0.00078018;0.0032387;-0.00070841;-0.0019449
0.555;-4.6767e-07;1.3821e-07;2.1562e-07;1.4035e-06;0.0019404;0.0030186;-0.0015241;-0.0013012
0.56;-5.9486e-07;2.3849e-07;1.9641e-07;1.1412e-06;0.0050258;0.0028747;0.00023338;0.00011217
0.565;-5.7217e-07;3.7354e-07;2.0378e-07;8.7034e-07;0.0069784;-7.1123e-05;0.0019023;-0.00077621
0.57;-4.0105e-07;4.5038e-07;2.4445e-07;5.475e-07;0.0049208;-0.004587;0.00077861;-0.0033836
0.575;-1.6996e-07;4.0488e-07;2.6176e-07;1.4725e-07;-0.00011495;-0.0052321;-0.0026401;-0.0028359
0.58;1.335e-08;2.7993e-07;1.9024e-07;-2.656e-07;-0.0037254;-0.0011424;-0.0044838;0.0018122
0.585;1.1682e-07;1.6822e-07;3.8337e-08;-5.887e-07;-0.0026886;0.0022202;-0.0019714;0.0053869
0.59;1.8549e-07;9.0316e-08;-1.1767e-07;-7.9731e-07;-9.0113e-05;0.00051397;0.0016505;0.003803
0.595;2.3763e-07;-1.1736e-08;-2.4077e-07;-9.4854e-07;-0.0012056;-0.0024551;0.0010124;0.00077878
0.6;2.2867e-07;-1.5605e-07;-3.7001e-07;-1.0671e-06;-0.0036889;-0.0009569;-0.0015087;0.0018104
0.605;1.6268e-07;-2.8508e-07;-5.0531e-07;-1.1105e-06;-0.00091223;0.002187;0.00098582;0.0041984
0.61;1.3916e-07;-3.6165e-07;-5.5005e-07;-1.0606e-06;0.0043153;0.0020325;0.0062612;0.0032972
0.615;2.036e-07;-4.2039e-07;-4.5168e-07;-9.7011e-07;0.002774;-0.00060135;0.0052382;-4.395e-05
0.62;2.5517e-07;-5.1485e-07;-3.0228e-07;-9.1125e-07;-0.003797;-0.0022677;-0.0011441;-0.0024997
0.625;1.9772e-07;-6.5102e-07;-2.0058e-07;-9.1364e-07;-0.0049738;-0.0010849;-0.0027203;-0.0024139
0.63;7.8682e-08;-7.8358e-07;-1.0978e-07;-9.5975e-07;2.8194e-05;0.0013738;0.0018299;-0.0010848
0.635;-1.7688e-08;-8.6738e-07;4.153e-08;-1.0281e-06;0.0018244;0.0025381;0.0030511;-0.00069001
0.64;-1.2126e-07;-8.9069e-07;1.9703e-07;-1.1199e-06;-0.0023765;0.0023054;-0.0026847;-0.0011796
0.645;-3.1683e-07;-8.4762e-07;2.2494e-07;-1.2279e-06;-0.0050127;0.0029935;-0.0075507;-0.00012909
0.65;-5.7134e-07;-7.0534e-07;1.072e-07;-1.3006e-06;0.00025179;0.0049409;-0.0041521;0.0029414
