T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.3651e-08;3.6563e-08;4.547e-08;3.7953e-08;0.0034632;0.0029009;0.0036076;0.0030111
0.01;1.5347e-07;1.3253e-07;1.685e-07;1.4433e-07;0.0018911;0.0019004;0.0026551;0.0025087
0.015;2.4296e-07;2.3817e-07;2.9725e-07;2.8289e-07;-0.0035254;-0.0011429;-0.0022029;5.1993e-05
0.02;2.3033e-07;3.195e-07;3.5354e-07;4.3042e-07;-0.0046749;-0.00081875;-0.0036192;0.00064924
0.025;1.3379e-07;3.8742e-07;3.4163e-07;6.0185e-07;-0.0020489;-0.00024459;-0.0018467;0.0012727
0.03;1.5832e-08;4.3538e-07;2.9935e-07;7.8784e-07;0.00034516;-0.001345;-0.00057224;-9.7108e-05
0.035;-8.2903e-08;4.4786e-07;2.4265e-07;9.6373e-07;0.0011989;-0.0015059;-0.00057774;-0.00072451
0.04;-1.3686e-07;4.4081e-07;1.86e-07;1.1336e-06;0.0023763;-6.1417e-05;0.00056996;0.00024004
0.045;-1.1304e-07;4.4066e-07;1.7172e-07;1.3138e-06;0.0038484;0.00062347;0.0028187;0.00058884
0.05;4.6221e-09;4.458e-07;2.4162e-07;1.498e-06;0.0036708;-0.00019435;0.0039252;-0.00026136
0.055;1.7877e-07;4.2476e-07;3.9246e-07;1.6546e-06;0.00086149;-0.0018973;0.0025645;-0.0019407
0.06;3.2025e-07;3.4738e-07;5.6491e-07;1.7505e-06;-0.0034707;-0.0026199;-0.00082827;-0.0029209
0.065;3.3987e-07;2.3152e-07;6.7789e-07;1.7942e-06;-0.0062934;-0.00047583;-0.0039372;-0.0012772
0.07;2.1135e-07;1.4149e-07;6.8369e-07;1.8394e-06;-0.0055768;0.0025463;-0.0046519;0.0014053
0.075;-1.1733e-08;1.2136e-07;5.9122e-07;1.9269e-06;-0.0019998;0.0030643;-0.0032175;0.0019885
0.08;-2.4165e-07;1.464e-07;4.347e-07;2.0387e-06;0.0014613;0.00056188;-0.0018999;-3.2669e-05
0.085;-4.1388e-07;1.5568e-07;2.3711e-07;2.1248e-06;0.0031628;-0.001832;-0.0013834;-0.0020284
0.09;-4.8708e-07;1.3248e-07;2.7032e-08;2.171e-06;0.0047551;-0.00078914;0.00037183;-0.0011804
0.095;-4.2955e-07;1.237e-07;-1.4304e-07;2.2143e-06;0.005711;0.0019436;0.0028309;0.00094555
0.1;-2.6897e-07;1.5593e-07;-2.5206e-07;2.2673e-06;0.0025621;0.0013647;0.0020793;-0.00013949
0.105;-1.2132e-07;1.8107e-07;-3.5949e-07;2.2719e-06;-0.0035906;-0.0019272;-0.0019421;-0.0037315
0.11;-9.7126e-08;1.4576e-07;-5.3601e-07;2.167e-06;-0.0063184;-0.0029317;-0.003612;-0.0050475
0.115;-1.8537e-07;6.068e-08;-7.6082e-07;1.9551e-06;-0.0027076;-0.0010583;-0.00027432;-0.0035297
0.12;-2.8358e-07;-2.6907e-08;-9.4954e-07;1.6754e-06;0.0019227;0.00086316;0.0031758;-0.0018781
0.125;-3.2289e-07;-8.4475e-08;-1.0654e-06;1.3582e-06;0.0028114;0.0015448;0.0026797;-0.0011214
0.13;-2.9877e-07;-9.6439e-08;-1.1327e-06;1.028e-06;0.0022608;0.0021003;0.0011908;7.3658e-05
0.135;-2.1035e-07;-4.3167e-08;-1.1657e-06;7.2758e-07;0.0028754;0.0031169;0.0015429;0.0023005
0.14;-5.7003e-08;8.025e-08;-1.1633e-06;4.9621e-07;0.0023329;0.0025095;0.0013087;0.0032406
0.145;1.0928e-07;2.3183e-07;-1.164e-06;3.306e-07;-0.001282;-0.00024855;-0.0015491;0.0020296
0.15;2.0687e-07;3.4458e-07;-1.2282e-06;1.9425e-07;-0.0042294;-0.002864;-0.0035407;0.00030889
0.155;2.1818e-07;3.7256e-07;-1.3491e-06;4.9695e-08;-0.0026997;-0.0039263;-0.0010266;-0.00096804
0.16;1.9719e-07;3.1443e-07;-1.4487e-06;-1.2212e-07;0.00012286;-0.0029743;0.0027321;-0.0012192
0.165;1.7142e-07;2.0841e-07;-1.4789e-06;-3.182e-07;-0.00048074;-0.00085824;0.0028561;-0.00072388
0.17;1.1211e-07;9.5232e-08;-1.4574e-06;-5.3415e-07;-0.0022103;0.00029439;0.0012659;-0.0008597
0.175;2.2083e-08;7.5412e-09;-1.3875e-06;-7.6149e-07;-0.00027217;0.0017361;0.0025919;-6.3395e-05
0.18;-3.0366e-08;3.9043e-09;-1.2211e-06;-9.4511e-07;0.0032821;0.004979;0.0051346;0.0035464
0.185;-3.2523e-09;1.2014e-07;-9.3993e-07;-1.0222e-06;0.0031113;0.0046466;0.0040685;0.0050067
0.19;5.3047e-08;2.6797e-07;-6.1195e-07;-1.0291e-06;-0.0007645;-0.0020892;-0.00031247;0.00063384
0.195;5.126e-08;2.9807e-07;-3.3638e-07;-1.067e-06;-0.0038966;-0.0073615;-0.0038932;-0.0031416
0.2;-4.2001e-08;1.7673e-07;-1.6164e-07;-1.1514e-06;-0.0034418;-0.004797;-0.0041922;-0.00060827
