T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.8303e-09;-3.0084e-09;-3.8503e-09;-3.0066e-09;-0.00030389;-0.00023869;-0.00030548;-0.00023854
0.01;-1.2157e-08;-5.7809e-09;-1.2607e-08;-5.9112e-09;-6.2062e-05;0.00025018;-9.3092e-05;0.00023941
0.015;-1.3052e-08;4.6855e-09;-1.5241e-08;4.3312e-09;0.00065678;0.00081323;0.00058316;0.00081638
0.02;6.7175e-09;3.783e-08;1.4696e-09;3.879e-08;0.00099938;0.0010012;0.00096664;0.0011206
0.025;4.9554e-08;9.5932e-08;4.3024e-08;1.0454e-07;0.00084809;0.00099684;0.0010221;0.0013832
0.03;1.0579e-07;1.6768e-07;1.066e-07;1.9792e-07;0.00022648;0.00010128;0.00074189;0.00083406
0.035;1.5684e-07;2.2633e-07;1.8113e-07;2.9895e-07;-0.00064135;-0.00115;0.00013557;-0.00022224
0.04;1.8379e-07;2.4886e-07;2.5085e-07;3.8629e-07;-0.001288;-0.0017448;-0.00052126;-0.00087644
0.045;1.7849e-07;2.3104e-07;3.0399e-07;4.5088e-07;-0.001297;-0.0014872;-0.00080763;-0.00094648
0.05;1.4927e-07;1.8815e-07;3.4032e-07;4.9747e-07;-0.00061822;-0.0005218;-0.0005396;-0.00049558
0.055;1.1386e-07;1.4787e-07;3.6807e-07;5.4187e-07;0.00012357;0.00073127;-0.00014691;0.00031851
0.06;8.2562e-08;1.3691e-07;3.9122e-07;6.0349e-07;0.00020984;0.0016166;-0.00021653;0.0010614
0.065;4.9957e-08;1.647e-07;4.0187e-07;6.9283e-07;-0.00031213;0.0014902;-0.00078292;0.0011597
0.07;7.3183e-09;2.2028e-07;3.8903e-07;8.0744e-07;-0.00049474;0.00073363;-0.0010988;0.00086309
0.075;-3.778e-08;2.8672e-07;3.5627e-07;9.4281e-07;0.00029267;0.00013412;-0.0005003;0.00079533
0.08;-6.305e-08;3.4944e-07;3.2461e-07;1.0964e-06;0.0012953;-0.00043185;0.00058836;0.00066027
0.085;-5.5966e-08;3.9318e-07;3.135e-07;1.2601e-06;0.0013001;-0.0010854;0.0010605;0.00015485
0.09;-2.8361e-08;4.0915e-07;3.2347e-07;1.4244e-06;0.00034478;-0.0011424;0.00063;-0.00011029
0.095;-6.0142e-09;4.0508e-07;3.3875e-07;1.588e-06;-0.00076629;-0.00046299;-0.00020467;5.2142e-05
0.1;-8.934e-09;4.0154e-07;3.4094e-07;1.7579e-06;-0.0012596;0.0005048;-0.00084458;0.00045435
0.105;-3.6941e-08;4.224e-07;3.2299e-07;1.9463e-06;-0.00075261;0.0014477;-0.0007716;0.0010222
0.11;-7.337e-08;4.8185e-07;2.8951e-07;2.1609e-06;7.9622e-05;0.0016455;-0.0004693;0.0010741
0.115;-1.0052e-07;5.7531e-07;2.4536e-07;2.3964e-06;0.00066421;0.001078;-0.00038316;0.00060738
0.12;-1.0676e-07;6.8732e-07;1.9179e-07;2.6436e-06;0.0010093;0.0004051;-0.00037047;0.00032047
0.125;-8.9113e-08;8.0354e-07;1.2771e-07;2.8997e-06;0.00090523;-6.9088e-05;-0.00046986;0.00038839
0.13;-5.5239e-08;9.1009e-07;4.9554e-08;3.1637e-06;0.00039402;-0.00070312;-0.00065543;0.0002565
0.135;-2.0831e-08;9.874e-07;-4.7247e-08;3.4275e-06;-0.00035025;-0.0016346;-0.00083655;-0.00028362
0.14;-2.621e-09;1.0197e-06;-1.6457e-07;3.6809e-06;-0.00094753;-0.001969;-0.00080682;-0.00054233
0.145;-7.9937e-09;1.0132e-06;-2.9663e-07;3.9264e-06;-0.00094281;-0.0011458;-0.00037459;-0.00010042
0.15;-2.9895e-08;9.9742e-07;-4.2902e-07;4.1803e-06;-0.00038165;0.00040215;0.00034713;0.00077436
0.155;-5.2002e-08;1.0086e-06;-5.4324e-07;4.4637e-06;0.00036518;0.0017603;0.001107;0.0015916
0.16;-5.8434e-08;1.07e-06;-6.2365e-07;4.7902e-06;0.00089069;0.0022576;0.0015999;0.0018571
0.165;-4.4058e-08;1.1772e-06;-6.6609e-07;5.1538e-06;0.00077791;0.0014226;0.0014421;0.0011089
0.17;-1.7318e-08;1.3012e-06;-6.8037e-07;5.5302e-06;0.00021239;-8.4592e-05;0.00081118;-7.3817e-05
0.175;1.0207e-08;1.4103e-06;-6.8054e-07;5.8967e-06;-0.00015206;-0.0011128;0.00031631;-0.00072844
0.18;3.6639e-08;1.4869e-06;-6.7157e-07;6.2427e-06;6.1417e-05;-0.0014886;0.00041055;-0.00090861
0.185;7.0798e-08;1.529e-06;-6.457e-07;6.5684e-06;0.00055659;-0.0012736;0.00094097;-0.00072587
0.19;1.1948e-07;1.542e-06;-5.9286e-07;6.8759e-06;0.00060893;-0.0010487;0.001219;-0.00071637
0.195;1.7998e-07;1.5316e-06;-5.0939e-07;7.1632e-06;0.00033684;-0.00082477;0.0012323;-0.00090892
0.2;2.4864e-07;1.5094e-06;-3.9212e-07;7.4294e-06;0.00031409;-0.00012651;0.0014694;-0.00078153
0.205;3.2101e-07;1.489e-06;-2.3719e-07;7.6748e-06;-1.437e-05;0.00027407;0.0015461;-0.00086933
0.21;3.7816e-07;1.467e-06;-5.1205e-08;7.8863e-06;-0.0011975;-0.00039705;0.00094159;-0.0018457
0.215;3.8915e-07;1.4181e-06;1.4519e-07;8.0311e-06;-0.0024979;-0.0017495;-0.00010694;-0.0034886
0.22;3.3543e-07;1.321e-06;3.2946e-07;8.0787e-06;-0.002687;-0.0021188;-0.00086668;-0.0042933
0.225;2.3047e-07;1.1859e-06;4.9172e-07;8.0271e-06;-0.0014187;-0.00092637;-0.00089821;-0.0036455
0.23;1.1147e-07;1.048e-06;6.3504e-07;7.8993e-06;0.00029624;0.00070554;-0.00061647;-0.0024608
0.235;1.0124e-08;9.4827e-07;7.6198e-07;7.7288e-06;0.001123;0.0023471;-0.00069163;-0.00094989
0.24;-6.8388e-08;9.2301e-07;8.6474e-07;7.5549e-06;0.00070941;0.0036126;-0.0012403;0.00067543
0.245;-1.3534e-07;9.9348e-07;9.3453e-07;7.4141e-06;0.00021194;0.0040502;-0.0014016;0.001982
0.25;-1.9037e-07;1.16e-06;9.8035e-07;7.3323e-06;0.00073586;0.0036375;-0.00052231;0.0027336
0.255;-2.0933e-07;1.3987e-06;1.0323e-06;7.314e-06;0.0021466;0.0021448;0.0010131;0.0023569
0.26;-1.6103e-07;1.663e-06;1.1238e-06;7.3367e-06;0.0032385;-9.4005e-05;0.0021487;0.00092323
0.265;-4.1553e-08;1.8997e-06;1.264e-06;7.3628e-06;0.0024688;-0.0021203;0.001767;-0.00064822
0.27;1.0949e-07;2.0695e-06;1.4293e-06;7.3601e-06;6.1771e-05;-0.0032375;0.00023608;-0.0016637
0.275;2.2918e-07;2.1589e-06;1.5785e-06;7.3129e-06;-0.0025724;-0.0032002;-0.001521;-0.0018978
0.28;2.6312e-07;2.1767e-06;1.6692e-06;7.2202e-06;-0.0042932;-0.0025271;-0.003162;-0.0017383
0.285;1.8968e-07;2.14e-06;1.6665e-06;7.0862e-06;-0.0043075;-0.0018281;-0.0043068;-0.0015721
0.29;2.68e-08;2.0674e-06;1.5493e-06;6.9182e-06;-0.0028538;-0.0010489;-0.0048597;-0.0011512
0.295;-1.7897e-07;1.9763e-06;1.3125e-06;6.7285e-06;-0.00058026;-0.0004306;-0.0047137;-0.0005793
0.3;-3.6781e-07;1.8801e-06;9.7076e-07;6.5346e-06;0.0019352;2.1759e-05;-0.0036885;0.0002437
0.305;-4.8028e-07;1.7901e-06;5.6229e-07;6.3632e-06;0.0041759;0.00047403;-0.001652;0.0015488
0.31;-4.7054e-07;1.7129e-06;1.4884e-07;6.2459e-06;0.0056066;0.00055937;0.0012491;0.0027764
0.315;-3.2583e-07;1.649e-06;-1.9908e-07;6.2098e-06;0.0052024;0.00049867;0.0039979;0.0037324
0.32;-7.4866e-08;1.5942e-06;-4.2766e-07;6.2688e-06;0.0033029;0.0002323;0.005556;0.0038714
0.325;2.2546e-07;1.5361e-06;-5.1434e-07;6.4102e-06;0.00064927;-0.00049644;0.0058016;0.0027365
0.33;5.0663e-07;1.4527e-06;-4.6965e-07;6.5909e-06;-0.0021827;-0.0015278;0.0047159;0.00040644
0.335;7.112e-07;1.3194e-06;-3.279e-07;6.7444e-06;-0.0039538;-0.0024592;0.0030485;-0.0025828
0.34;8.179e-07;1.1231e-06;-1.2537e-07;6.8022e-06;-0.0038851;-0.0025928;0.0018109;-0.0050711
0.345;8.3826e-07;8.651e-07;1.0771e-07;6.7105e-06;-0.0030228;-0.0023356;0.00063491;-0.0068936
0.35;7.8608e-07;5.5509e-07;3.3186e-07;6.4333e-06;-0.0027754;-0.0018316;-0.0013442;-0.0079581
0.355;6.6392e-07;2.1423e-07;4.9211e-07;5.9585e-06;-0.002823;-0.00064035;-0.0037679;-0.0078507
0.36;4.858e-07;-1.2641e-07;5.4172e-07;5.2981e-06;-0.0016641;0.00066026;-0.0050923;-0.0069983
