T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.2329e-08;8.3623e-08;2.2292e-08;9.0949e-08;0.0017716;0.0066346;0.0017686;0.0072158
0.01;7.6421e-08;3.4694e-07;8.4994e-08;4.0707e-07;0.00080209;0.0078232;0.001491;0.010868
0.015;1.0917e-07;7.2632e-07;1.537e-07;9.6253e-07;-0.0025119;0.0014701;-0.0010102;0.0082843
0.02;5.8053e-08;1.0646e-06;1.6631e-07;1.6777e-06;-0.0042092;-0.0047638;-0.003478;0.0044972
0.025;-9.8479e-08;1.2359e-06;5.808e-08;2.4402e-06;-0.0042301;-0.0086094;-0.0061867;-0.00069749
0.03;-3.5258e-07;1.1787e-06;-2.3983e-07;3.1082e-06;-0.0035771;-0.0096918;-0.0089884;-0.0068625
0.035;-6.9512e-07;8.8682e-07;-7.912e-07;3.5381e-06;-0.0034923;-0.009078;-0.011293;-0.012193
0.04;-1.1308e-06;3.9507e-07;-1.6445e-06;3.6304e-06;-0.0039543;-0.0069249;-0.012866;-0.014835
0.045;-1.6613e-06;-2.2323e-07;-2.8326e-06;3.3516e-06;-0.0036438;-0.0032051;-0.013917;-0.014866
0.05;-2.2626e-06;-8.63e-07;-4.3799e-06;2.7238e-06;-0.0020265;0.0014839;-0.014824;-0.013053
0.055;-2.8862e-06;-1.4195e-06;-6.3064e-06;1.8053e-06;0.00023957;0.0051889;-0.015511;-0.010214
0.06;-3.4881e-06;-1.8358e-06;-8.6312e-06;6.4958e-07;0.0015096;0.0060433;-0.016346;-0.0087453
0.065;-4.0586e-06;-2.1292e-06;-1.1377e-05;-7.5012e-07;0.0010171;0.0037976;-0.01733;-0.010754
0.07;-4.6211e-06;-2.3752e-06;-1.4561e-05;-2.4778e-06;-0.00038237;5.1261e-06;-0.017768;-0.015475
0.075;-5.2203e-06;-2.6674e-06;-1.8196e-05;-4.6679e-06;-0.0025494;-0.0037035;-0.018248;-0.021512
0.08;-5.9121e-06;-3.0918e-06;-2.2299e-05;-7.4756e-06;-0.004862;-0.0068793;-0.01924;-0.027903
0.085;-6.7342e-06;-3.716e-06;-2.6893e-05;-1.1032e-05;-0.0055721;-0.0091131;-0.020044;-0.031979
0.09;-7.6715e-06;-4.5776e-06;-3.1982e-05;-1.538e-05;-0.0036551;-0.009879;-0.019512;-0.031435
0.095;-8.6527e-06;-5.6658e-06;-3.7523e-05;-2.046e-05;0.00013815;-0.008271;-0.016727;-0.027138
0.1;-9.5877e-06;-6.9066e-06;-4.342e-05;-2.6137e-05;0.0035599;-0.0039418;-0.011721;-0.020559
0.105;-1.0409e-05;-8.1706e-06;-4.9525e-05;-3.222e-05;0.0055735;0.0020759;-0.0048933;-0.011952
0.11;-1.1083e-05;-9.3104e-06;-5.5658e-05;-3.8488e-05;0.0061764;0.0078638;0.0025565;-0.0028681
0.115;-1.1617e-05;-1.0214e-05;-6.1647e-05;-4.4741e-05;0.005058;0.011019;0.0090232;0.004041
0.12;-1.2054e-05;-1.086e-05;-6.7345e-05;-5.0845e-05;0.0026805;0.0096388;0.014319;0.0079675
0.125;-1.2456e-05;-1.1338e-05;-7.2632e-05;-5.6729e-05;0.00014683;0.0038827;0.018514;0.009584
0.13;-1.2877e-05;-1.1808e-05;-7.7425e-05;-6.2377e-05;-0.0017201;-0.0033251;0.021005;0.0093926
0.135;-1.3347e-05;-1.2419e-05;-8.1679e-05;-6.7797e-05;-0.0022028;-0.0079529;0.022116;0.0087806
0.14;-1.3857e-05;-1.3225e-05;-8.537e-05;-7.2975e-05;-0.00091967;-0.0076272;0.02298;0.010518
0.145;-1.4356e-05;-1.416e-05;-8.8467e-05;-7.7821e-05;0.0016801;-0.0027688;0.024446;0.016101
0.15;-1.4786e-05;-1.5075e-05;-9.0923e-05;-8.2157e-05;0.0039426;0.004333;0.026885;0.024635
0.155;-1.5113e-05;-1.58e-05;-9.2663e-05;-8.5754e-05;0.0042856;0.010933;0.030351;0.034507
0.16;-1.5344e-05;-1.6202e-05;-9.3596e-05;-8.837e-05;0.0033772;0.014893;0.034279;0.043968
0.165;-1.5488e-05;-1.6225e-05;-9.3632e-05;-8.9802e-05;0.0035808;0.015504;0.037402;0.050827
0.17;-1.5505e-05;-1.5889e-05;-9.271e-05;-8.9934e-05;0.0065371;0.013186;0.039333;0.053085
0.175;-1.5305e-05;-1.528e-05;-9.0792e-05;-8.8777e-05;0.010801;0.0086425;0.040308;0.050184
0.18;-1.4808e-05;-1.4525e-05;-8.787e-05;-8.6448e-05;0.013019;0.0030421;0.040016;0.043534
0.185;-1.4003e-05;-1.375e-05;-8.3969e-05;-8.3123e-05;0.0117;-0.0013757;0.038308;0.036133
0.19;-1.2949e-05;-1.3024e-05;-7.9145e-05;-7.8958e-05;0.0081043;-0.0026691;0.035529;0.031064
0.195;-1.1735e-05;-1.2347e-05;-7.3471e-05;-7.4036e-05;0.0048015;-0.0011812;0.0325;0.029464
0.2;-1.0415e-05;-1.1665e-05;-6.701e-05;-6.8364e-05;0.0035825;0.0015136;0.030429;0.030526
0.205;-8.9997e-06;-1.0903e-05;-5.9793e-05;-6.1896e-05;0.0040656;0.0049362;0.030092;0.033153
0.21;-7.4687e-06;-9.9589e-06;-5.1804e-05;-5.4559e-05;0.0051922;0.0095903;0.031606;0.036363
0.215;-5.789e-06;-8.7086e-06;-4.2988e-05;-4.6287e-05;0.0066924;0.014909;0.034506;0.038438
0.22;-3.9224e-06;-7.0424e-06;-3.3271e-05;-3.7069e-05;0.0082658;0.018385;0.03764;0.037244
0.225;-1.8375e-06;-4.9309e-06;-2.2588e-05;-2.699e-05;0.0092102;0.017272;0.039658;0.031746
0.23;4.6628e-07;-2.4725e-06;-1.0924e-05;-1.6236e-05;0.0083032;0.010502;0.038801;0.022156
0.235;2.9295e-06;1.118e-07;1.6437e-06;-5.0861e-06;0.0044733;-0.00041397;0.033547;0.0096156
0.24;5.4275e-06;2.5486e-06;1.4932e-05;6.1442e-06;-0.0016834;-0.011395;0.024077;-0.0032184
0.245;7.8024e-06;4.6186e-06;2.8667e-05;1.7169e-05;-0.0081747;-0.01798;0.011729;-0.013209
0.25;9.9148e-06;6.241e-06;4.2528e-05;2.7798e-05;-0.012834;-0.017867;-0.0016936;-0.018536
0.255;1.1689e-05;7.4919e-06;5.6196e-05;3.7954e-05;-0.014236;-0.011878;-0.013702;-0.019296
0.26;1.3134e-05;8.5515e-06;6.9421e-05;4.7653e-05;-0.012152;-0.0034257;-0.021789;-0.017304
0.265;1.4329e-05;9.6156e-06;8.2055e-05;5.6947e-05;-0.0078254;0.0037988;-0.02554;-0.015076
0.27;1.5385e-05;1.0826e-05;9.403e-05;6.5867e-05;-0.0032867;0.0079066;-0.027148;-0.014785
0.275;1.6399e-05;1.2243e-05;0.0001053;7.438e-05;-7.4246e-06;0.0086378;-0.029572;-0.017752
0.28;1.7432e-05;1.384e-05;0.00011575;8.2364e-05;0.0014818;0.0058281;-0.035211;-0.0246
0.285;1.85e-05;1.5503e-05;0.0001252;8.9601e-05;0.0012947;-0.00057262;-0.045201;-0.035171
0.29;1.9577e-05;1.7043e-05;0.00013335;9.5799e-05;-0.00049532;-0.0092747;-0.058837;-0.04787
0.295;2.0594e-05;1.8248e-05;0.00013984;0.00010066;-0.0043481;-0.017473;-0.073849;-0.059367
0.3;2.1428e-05;1.896e-05;0.00014432;0.00010395;-0.010324;-0.022032;-0.087066;-0.06571
0.305;2.1922e-05;1.9131e-05;0.00014653;0.00010562;-0.016784;-0.021322;-0.095281;-0.06478
0.31;2.1951e-05;1.8833e-05;0.00014633;0.00010575;-0.020499;-0.016106;-0.096175;-0.057644
0.315;2.149e-05;1.8221e-05;0.00014382;0.00010456;-0.018731;-0.0091127;-0.089331;-0.048077
0.32;2.0651e-05;1.7455e-05;0.00013924;0.00010227;-0.011508000000000001;-0.0031304;-0.076572;-0.040387
0.325;1.9643e-05;1.6657e-05;0.00013293;9.9008e-05;-0.0019947;0.00049223;-0.06137;-0.037185
0.33;1.867e-05;1.588e-05;0.00012525;9.4794e-05;0.0048132;0.0012856;-0.048341;-0.038877
0.335;1.7827e-05;1.5106e-05;0.00011646;8.9542e-05;0.0055659;-0.001084;-0.041022;-0.044126
0.34;1.706e-05;1.4234e-05;0.00010665;8.3104e-05;0.00055754;-0.0066798;-0.039836;-0.050771
0.345;1.6202e-05;1.3097e-05;9.5811e-05;7.5323e-05;-0.0077673;-0.014504;-0.042598;-0.056672
0.35;1.504e-05;1.1505e-05;8.3865e-05;6.6083e-05;-0.016668;-0.022004;-0.045977;-0.060058
0.355;1.3369e-05;9.3232e-06;7.0757e-05;5.5356e-05;-0.023991;-0.025119;-0.047082;-0.058986
0.36;1.1049e-05;6.5753e-06;5.6505e-05;4.3246e-05;-0.02792;-0.020245;-0.044372;-0.051575
0.365;8.0486e-06;3.4799e-06;4.1228e-05;3.002e-05;-0.026582;-0.0075857;-0.037694;-0.037819
0.37;4.4882e-06;3.9399e-07;2.5141e-05;1.607e-05;-0.018251;0.0083337;-0.027146;-0.020101
0.375;6.5164e-07;-2.3244e-06;8.5472e-06;1.8403e-06;-0.0038691;0.021097;-0.013391;-0.0022597
0.38;-3.0882e-06;-4.4579e-06;-8.1966e-06;-1.2269e-05;0.011613;0.02575;0.0013913;0.01191
0.385;-6.4086e-06;-6.0037e-06;-2.4747e-05;-2.5977e-05;0.02199;0.021305;0.014072;0.020222
0.39;-9.1637e-06;-7.1501e-06;-4.0856e-05;-3.9149e-05;0.023278;0.010672;0.021365;0.022727
0.395;-1.1425e-05;-8.1847e-06;-5.6424e-05;-5.177e-05;0.016297;-0.0017328;0.021867;0.021313
0.4;-1.3408e-05;-9.3928e-06;-7.1504e-05;-6.3889e-05;0.0058577;-0.012162;0.017192;0.018892
0.405;-1.5355e-05;-1.098e-05;-8.6233e-05;-7.554e-05;-0.0028426;-0.018166;0.010945;0.018505
0.41;-1.7422e-05;-1.3025e-05;-0.00010073;-8.6682e-05;-0.0068998;-0.018568;0.007151;0.022206
0.415;-1.9651e-05;-1.5461e-05;-0.00011504;-9.7158e-05;-0.0060458;-0.012694;0.0089238;0.031074
0.42;-2.1975e-05;-1.8068e-05;-0.000129;-0.00010669;-0.0015761;-0.00098944;0.01761;0.044741
0.425;-2.4254e-05;-2.0521e-05;-0.00014234;-0.0001149;0.0051642;0.013269;0.032789;0.060096
0.43;-2.6307e-05;-2.2492e-05;-0.00015462;-0.00012146;0.01299;0.025326;0.052198;0.072658
0.435;-2.7949e-05;-2.3757e-05;-0.00016535;-0.00012613;0.019815;0.031244;0.071398;0.078517
0.44;-2.905e-05;-2.4261e-05;-0.00017412;-0.00012887;0.023518;0.029605;0.085696;0.075894
0.445;-2.9576e-05;-2.4118e-05;-0.00018067;-0.00012983;0.022444;0.022211;0.091589;0.066393
0.45;-2.9617e-05;-2.3541e-05;-0.00018497;-0.00012929;0.016428;0.012508;0.088171;0.054021
0.455;-2.9355e-05;-2.2763e-05;-0.0001872;-0.00012753;0.0078638;0.0035641;0.078258;0.043076
0.46;-2.8995e-05;-2.1979e-05;-0.00018762;-0.00012478;-8.0538e-05;-0.0030975;0.066609;0.036018
0.465;-2.8694e-05;-2.1311e-05;-0.00018647;-0.00012116;-0.0046279;-0.0062654;0.058323;0.03364
0.47;-2.8519e-05;-2.0773e-05;-0.0001839;-0.00011667;-0.0055657;-0.0040632;0.055502;0.036176
0.475;-2.8472e-05;-2.0237e-05;-0.00017993;-0.0001112;-0.0045662;0.0038097;0.056476;0.042426
0.48;-2.8497e-05;-1.9475e-05;-0.00017451;-0.00010458;-0.0012807;0.0143;0.0594;0.049396
0.485;-2.8464e-05;-1.8256e-05;-0.00016756;-9.6669e-05;0.005929;0.022201;0.063058;0.053528
0.49;-2.8138e-05;-1.6471e-05;-0.00015899;-8.7439e-05;0.017465;0.023256;0.066714;0.052225
0.495;-2.721e-05;-1.4182e-05;-0.00014871;-7.6994e-05;0.030723;0.017028;0.069707;0.045107
0.5;-2.539e-05;-1.1591e-05;-0.00013667;-6.5557e-05;0.040656;0.0070747;0.071204;0.034217
0.505;-2.2534e-05;-8.934e-06;-0.00012287;-5.3406e-05;0.042324;-0.0017134;0.07014;0.022885
0.51;-1.8729e-05;-6.3745e-06;-0.00010737;-4.0792e-05;0.033617;-0.0061404;0.065178;0.014179
0.515;-1.4285e-05;-3.9681e-06;-9.0357e-05;-2.788e-05;0.017479;-0.0061326;0.056342;0.0096101
0.52;-9.6196e-06;-1.6777e-06;-7.2071e-05;-1.4729e-05;0.00026743;-0.0031512;0.045393;0.009491
0.525;-5.1041e-06;5.9591e-07;-5.2783e-05;-1.2914e-06;-0.012305;0.0017937;0.034737;0.013404
0.53;-9.64e-07;2.9919e-06;-3.2728e-05;1.2559e-05;-0.017754;0.0079927;0.026564;0.019642
0.535;2.751e-06;5.6656e-06;-1.2057e-05;2.6974e-05;-0.016291;0.014224;0.022796;0.025492
