T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;1.9427e-08;8.346e-08;2.1697e-08;9.3903e-08;0.0015413;0.0066216;0.0017214;0.0074502
0.01;6.5093e-08;3.4794e-07;8.0898e-08;4.241e-07;0.00058715;0.007941;0.0013063;0.011523
0.015;9.2166e-08;7.3902e-07;1.4162e-07;1.0027e-06;-0.0020799;0.0021921;-0.0011859;0.0083614
0.02;4.8076e-08;1.1083e-06;1.4811e-07;1.7231e-06;-0.003619;-0.0039388;-0.0031557;0.0029948
0.025;-9.6487e-08;1.3159e-06;4.9681e-08;2.4585e-06;-0.004421;-0.0089986;-0.0052347;-0.0018085
0.03;-3.5089e-07;1.2796e-06;-2.1524e-07;3.1054e-06;-0.004372;-0.010541;-0.0080806;-0.0052754
0.035;-7.1787e-07;9.9193e-07;-7.2443e-07;3.5713e-06;-0.0046274;-0.0095747;-0.011459;-0.0091957
0.04;-1.2091e-06;4.9408e-07;-1.5602e-06;3.7542e-06;-0.0053117;-0.0072462;-0.014668;-0.013444
0.045;-1.8255e-06;-1.3702e-07;-2.7896e-06;3.5431e-06;-0.0047146;-0.0034205;-0.016835;-0.018076
0.05;-2.5329e-06;-8.1221e-07;-4.4515e-06;2.8306e-06;-0.0025721;-9.8802e-05;-0.017762;-0.022045
0.055;-3.2698e-06;-1.4614e-06;-6.5509e-06;1.5643e-06;0.00021178;0.0021785;-0.017253;-0.02228
0.06;-3.9776e-06;-2.0291e-06;-9.0572e-06;-2.3595e-07;0.0021228;0.0043509;-0.015296;-0.02044
0.065;-4.6271e-06;-2.4696e-06;-1.1905e-05;-2.5287e-06;0.0025527;0.005824;-0.012056;-0.018953
0.07;-5.2232e-06;-2.7667e-06;-1.5001e-05;-5.2484e-06;0.0017243;0.00565;-0.007772;-0.015228
0.075;-5.8064e-06;-2.9602e-06;-1.8244e-05;-8.2767e-06;-0.00069142;0.0026641;-0.0039627;-0.0094615
0.08;-6.447e-06;-3.1639e-06;-2.1554e-05;-1.1494e-05;-0.0038869;-0.0034655;-0.001448;-0.0056602
0.085;-7.2146e-06;-3.5502e-06;-2.4877e-05;-1.4846e-05;-0.0062874;-0.011142;0.00042006;-0.0050853
0.09;-8.1449e-06;-4.2962e-06;-2.8169e-05;-1.8344e-05;-0.0067411;-0.017645;0.0021266;-0.0065827
0.095;-9.22e-06;-5.5075e-06;-3.1384e-05;-2.2025e-05;-0.0048554;-0.019611;0.0039181;-0.0080103
0.1;-1.0373e-05;-7.1577e-06;-3.4474e-05;-2.5903e-05;-0.0014002;-0.015528;0.0061823;-0.0078256
0.105;-1.1504e-05;-9.0889e-06;-3.7369e-05;-2.9971e-05;0.0031601;-0.00697;0.0093544;-0.0073385
0.11;-1.2493e-05;-1.1073e-05;-3.9988e-05;-3.4223e-05;0.0082482;0.0027422;0.012783;-0.0073946
0.115;-1.3221e-05;-1.2885e-05;-4.225e-05;-3.8636e-05;0.012568;0.01103;0.015722;-0.0055617
0.12;-1.3601e-05;-1.4341e-05;-4.4076e-05;-4.3121e-05;0.015393;0.017437;0.019168;-0.00012019
0.125;-1.3584e-05;-1.5304e-05;-4.5361e-05;-4.7509e-05;0.016248;0.022054;0.024137;0.0077977
0.13;-1.3183e-05;-1.569e-05;-4.5966e-05;-5.1589e-05;0.014568;0.024106;0.03018;0.016871
0.135;-1.2468e-05;-1.5501e-05;-4.5747e-05;-5.5127e-05;0.010525;0.021928;0.035831;0.026509
0.14;-1.1555e-05;-1.4856e-05;-4.4589e-05;-5.7878e-05;0.0052817;0.014584;0.039285;0.036402
0.145;-1.0569e-05;-1.3978e-05;-4.2441e-05;-5.9599e-05;0.00064345;0.0040103;0.039863;0.04602
0.15;-9.6011e-06;-1.3121e-05;-3.9323e-05;-6.0074e-05;-0.0021569;-0.0056296;0.037851;0.053693
0.155;-8.6977e-06;-1.2468e-05;-3.5313e-05;-5.916e-05;-0.0030096;-0.010802;0.03347;0.057427
0.16;-7.8585e-06;-1.2082e-05;-3.0544e-05;-5.6819e-05;-0.0021258;-0.010507;0.027241;0.056767
0.165;-7.037e-06;-1.1901e-05;-2.5183e-05;-5.3115e-05;0.00069487;-0.0059356;0.020158;0.052302
0.17;-6.1305e-06;-1.1782e-05;-1.9399e-05;-4.8204e-05;0.0060894;0.00099359;0.013638;0.044294
0.175;-4.9865e-06;-1.1542e-05;-1.3339e-05;-4.2317e-05;0.012909;0.0085994;0.0084262;0.033695
0.18;-3.4579e-06;-1.0997e-05;-7.1208e-06;-3.5725e-05;0.017876;0.0159;0.0042853;0.022791
0.185;-1.477e-06;-9.9718e-06;-8.3346e-07;-2.8676e-05;0.01833;0.02246;0.0012098;0.013744
0.19;9.0213e-07;-8.3294e-06;5.461e-06;-2.1363e-05;0.013563;0.026945;-0.00064674;0.0073398
0.195;3.5162e-06;-6.0162e-06;1.1732e-05;-1.3919e-05;0.00524;0.026755;-0.0012258;0.0031697
0.2;6.1536e-06;-3.1123e-06;1.798e-05;-6.422e-06;-0.003376;0.020523;-0.00065424;0.0010193
0.205;8.626e-06;1.7094e-07;2.4223e-05;1.1048e-06;-0.0098383;0.0098491;0.00026417;0.0013629
0.21;1.0808e-05;3.5521e-06;3.0476e-05;8.698200000000001e-06;-0.013444;-0.0020205;0.00061841;0.0039583
0.215;1.2637e-05;6.7524e-06;3.6733e-05;1.6426e-05;-0.014709;-0.012462;-0.00042724;0.006834
0.22;1.41e-05;9.544e-06;4.2929e-05;2.4332e-05;-0.014705;-0.020246;-0.0042855;0.0073848
0.225;1.5204e-05;1.1774e-05;4.8923e-05;3.238e-05;-0.013928;-0.024672;-0.011934;0.0040197
0.23;1.5978e-05;1.3378e-05;5.448e-05;4.043e-05;-0.012484;-0.02546;-0.023069;-0.0038505
0.235;1.6465e-05;1.4375e-05;5.9297e-05;4.8231e-05;-0.010478;-0.023157;-0.035999;-0.016103
0.24;1.6724e-05;1.4851e-05;6.3066e-05;5.5437e-05;-0.0078209;-0.018456;-0.047964;-0.031363
0.245;1.6822e-05;1.4947e-05;6.5524e-05;6.1658e-05;-0.005015;-0.011955;-0.056866;-0.047492
0.25;1.6817e-05;1.4841e-05;6.6496e-05;6.6512e-05;-0.0032487;-0.0042869;-0.062023;-0.061959
0.255;1.6728e-05;1.4723e-05;6.5902e-05;6.969e-05;-0.0033792;0.0033972;-0.063332;-0.072077
0.26;1.6533e-05;1.4756e-05;6.3757e-05;7.1012e-05;-0.0051965;0.0086936;-0.060749;-0.076391
0.265;1.617e-05;1.501e-05;6.0165e-05;7.044e-05;-0.0082038;0.00905;-0.054988;-0.075166
