T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.2009e-08;3.5211e-08;4.5465e-08;3.7954e-08;0.003333;0.0027936;0.0036071;0.0030112
0.01;1.4391e-07;1.2455e-07;1.6847e-07;1.4434e-07;0.00152;0.0015855;0.0026544;0.0025089
0.015;2.1664e-07;2.1487e-07;2.9723e-07;2.8289e-07;-0.0038654;-0.0015235;-0.0022007;5.0736e-05
0.02;1.84e-07;2.7306e-07;3.5372e-07;4.3046e-07;-0.0045956;-0.0010659;-0.0036053;0.00065431
0.025;7.7675e-08;3.1607e-07;3.4298e-07;6.0266e-07;-0.0013112;-0.00013988;-0.0017839;0.0013263
0.03;-2.8126e-08;3.4498e-07;3.0478e-07;7.9191e-07;0.0013662;-0.00097862;-0.00040186;4.6777e-05
0.035;-9.5137e-08;3.478e-07;2.567e-07;9.7508e-07;0.0017471;-0.001121;-0.00038383;-0.0005446
0.04;-1.1379e-07;3.3967e-07;2.0958e-07;1.155e-06;0.002115;0.00024056;0.00045008;0.00027945
0.045;-6.9874e-08;3.428e-07;1.9358e-07;1.3412e-06;0.0028915;0.00067153;0.0020403;0.00023581
0.05;4.1025e-08;3.4987e-07;2.336e-07;1.5146e-06;0.0024763;-0.00035218;0.0024511;-0.0012597
0.055;1.8235e-07;3.2761e-07;3.1337e-07;1.6259e-06;-3.0634e-05;-0.0019916;0.00074005;-0.0037018
0.06;2.7832e-07;2.5047e-07;3.7306e-07;1.6245e-06;-0.0035973;-0.002411;-0.0023432;-0.0053162
0.065;2.6096e-07;1.4391e-07;3.486e-07;1.5075e-06;-0.005483;4.1443e-05;-0.0043992;-0.0039563
0.07;1.248e-07;7.6264e-08;2.2291e-07;1.3267e-06;-0.004039;0.0030779;-0.0037146;-0.0011479
0.075;-6.5023e-08;8.6733e-08;3.8245e-08;1.1301e-06;-0.00026203;0.0031915;-0.0010107;-0.00010384
