T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.4032e-09;-2.698e-09;-3.8244e-09;-3.0631e-09;-0.00027;-0.00021406;-0.00030343;-0.00024302
0.01;-9.8023e-09;-4.4558e-09;-1.2357e-08;-6.3131e-09;2.4128e-05;0.00028218;-7.9341e-05;0.00022084
0.015;-7.5435e-09;6.3994e-09;-1.4264e-08;2.9848e-09;0.0006697;0.00073198;0.00060964;0.00078696
0.02;1.1887e-08;3.4857e-08;3.3404e-09;3.5971e-08;0.00070829;0.00067701;0.00095398;0.0011075
0.025;4.3857e-08;7.7603e-08;4.471e-08;1.0032e-07;0.00029579;0.00046679;0.00094834;0.0014025
0.03;7.7651e-08;1.2202e-07;1.0716e-07;1.9333e-07;-0.00015017;-0.00032844;0.00073936;0.00089615
0.035;1.0277e-07;1.4773e-07;1.8316e-07;2.9648e-07;-0.00054382;-0.0011708;0.00034476;-8.5005e-05
0.04;1.1059e-07;1.4368e-07;2.6099e-07;3.9003e-07;-0.00084122;-0.0012156;-0.0001973;-0.00068578
0.045;9.8122e-08;1.1708e-07;3.2859e-07;4.6427e-07;-0.0007843;-0.00059004;-0.00062248;-0.00086083
0.05;7.282e-08;8.5968e-08;3.796e-07;5.1811e-07;-0.00024464;0.00022911;-0.00070626;-0.00077295
0.055;4.8252e-08;6.9026e-08;4.1181e-07;5.5533e-07;0.00030493;0.00090556;-0.00079707;-0.0005557
0.06;3.1068e-08;7.717e-08;4.1711e-07;5.7933e-07;0.00028945;0.0011045;-0.0013521;-0.00050118
0.065;1.5166e-08;1.074e-07;3.7903e-07;5.8747e-07;-0.0001856;0.00066569;-0.0021192;-0.00076587
0.07;-7.1846e-09;1.4696e-07;2.8573e-07;5.7563e-07;-0.00033382;7.9454e-05;-0.0023028;-0.00083493
0.075;-2.972e-08;1.8695e-07;1.4643e-07;5.5177e-07;0.0003148;-4.7918e-05;-0.0013833;-0.0001314
0.08;-3.4277e-08;2.2431e-07;-7.731e-09;5.3546e-07;0.0011249;-0.00016051;0.0001934;0.00073654
0.085;-1.2016e-08;2.5119e-07;-1.4402e-07;5.3875e-07;0.0010271;-0.00067562;0.0012412;0.00083699
0.09;2.1362e-08;2.5759e-07;-2.4822e-07;5.5998e-07;-0.0001334;-0.00096651;0.001331;0.00059781
0.095;3.3244e-08;2.4119e-07;-3.2705e-07;5.9294e-07;-0.0015868;-0.00085825;0.00070089;0.00034105
0.1;-2.0896e-09;2.079e-07;-3.9686e-07;6.3112e-07;-0.0021972;-0.00049459;1.8762e-05;7.6284e-05
0.105;-7.9066e-08;1.7157e-07;-4.6337e-07;6.7205e-07;-0.0011437;0.00024871;0.00024008;0.00014122
0.11;-1.6283e-07;1.4957e-07;-5.1508e-07;7.1667e-07;0.00060085;0.00090092;0.00094304;0.00015647
0.115;-2.1834e-07;1.5464e-07;-5.4027e-07;7.6409e-07;0.0016658;0.0012649;0.0011823;6.6314e-05
0.12;-2.3211e-07;1.9334e-07;-5.4101e-07;8.1609e-07;0.0016777;0.0014269;0.00077728;0.00029803
0.125;-2.1385e-07;2.6335e-07;-5.3232e-07;8.8096e-07;0.00088838;0.0010814;-2.1883e-05;0.00073148
0.13;-1.8299e-07;3.4542e-07;-5.3052e-07;9.6332e-07;0.00011714;-0.00011227;-0.0005324;0.00067117
0.135;-1.5228e-07;4.054e-07;-5.3918e-07;1.0521e-06;-0.00013213;-0.0016551;-0.0003086;-0.00015649
0.14;-1.225e-07;4.1678e-07;-5.4478e-07;1.1272e-06;5.6161e-05;-0.0022405;0.00055091;-0.00093074
0.145;-8.895e-08;3.8238e-07;-5.2503e-07;1.179e-06;0.00024694;-0.0014278;0.0014788;-0.00095039
0.15;-5.2133e-08;3.3067e-07;-4.6498e-07;1.2145e-06;1.6811e-05;4.1046e-05;0.0017496;-0.00035019
0.155;-1.9529e-08;2.9496e-07;-3.6535e-07;1.2489e-06;-0.00035445;0.0012422;0.0014182;0.00026622
0.16;2.0008e-09;2.9508e-07;-2.3609e-07;1.291e-06;-0.00053268;0.0016294;0.00095196;0.00035448
0.165;9.0301e-09;3.2654e-07;-8.9869e-08;1.3322e-06;-0.00062727;0.00088403;0.00040644;-0.00042852
0.17;2.6633e-09;3.6576e-07;5.9594e-08;1.3512e-06;-0.00044677;-0.00026453;-0.00014781;-0.0013502
0.175;-5.2075e-09;3.9195e-07;2.0204e-07;1.3358e-06;0.00032309;-0.000782;-0.00041566;-0.0013993
0.18;8.1932e-09;3.989e-07;3.366e-07;1.2925e-06;0.0013785;-0.00075908;-0.00021764;-0.00084057
0.185;6.3132e-08;3.9098e-07;4.7129e-07;1.2375e-06;0.0019487;-0.00043218;0.00022765;-8.9727e-05
0.19;1.5738e-07;3.7196e-07;6.126e-07;1.181e-06;0.0012043;-0.00045132;0.00030505;-2.7364e-05
0.195;2.6204e-07;3.3773e-07;7.5837e-07;1.115e-06;-0.00037019;-0.00076626;5.2821e-05;-0.00073212
0.2;3.4563e-07;2.8614e-07;9.0445e-07;1.0261e-06;-0.0013215;-0.00062594;-3.0949e-05;-0.0011064
0.205;3.9434e-07;2.2215e-07;1.0484e-06;9.0861e-07;-0.0014717;-0.00036442;-0.0001353;-0.0011772
0.21;4.0919e-07;1.4789e-07;1.1862e-06;7.5673e-07;-0.0012381;-0.00045576;-0.00036305;-0.0015715
0.215;3.9789e-07;5.9993e-08;1.3116e-06;5.5644e-07;-0.00085445;-0.00063519;-0.00061761;-0.0023005
0.22;3.7006e-07;-3.5388e-08;1.4157e-06;2.987e-07;-0.00046787;2.9603e-05;-0.0010965;-0.0023023
0.225;3.344e-07;-1.1645e-07;1.4823e-06;-5.1001e-09;-0.00015792;0.001117;-0.0018986;-0.0013854
0.23;2.9545e-07;-1.6752e-07;1.4901e-06;-3.3264e-07;-0.00010337;0.001289;-0.0027993;-0.0005113
0.235;2.5012e-07;-1.915e-07;1.4167e-06;-6.6054e-07;-0.00040579;0.00087876;-0.0037005;0.00047998
0.24;1.908e-07;-1.9593e-07;1.244e-06;-9.5875e-07;-0.00071405;0.00068274;-0.0042525;0.0018933
0.245;1.1982e-07;-1.7955e-07;9.7227e-07;-1.1865e-06;-0.00022434;0.00097996;-0.0036693;0.0037414
0.25;6.0534e-08;-1.3221e-07;6.3406e-07;-1.293e-06;0.0011558;0.0014967;-0.0016583;0.0059548
0.255;4.4074e-08;-4.8793e-08;2.8552e-07;-1.2328e-06;0.002275;0.0013942;0.00083143;0.0073947
0.26;7.8899e-08;5.7964e-08;-2.0333e-08;-9.8734e-07;0.0018377;0.00047653;0.0025901;0.0074265
0.265;1.2938e-07;1.6332e-07;-2.6108e-07;-5.7143e-07;-0.00057506;-0.00058983;0.0026288;0.0062179
0.27;1.3288e-07;2.4464e-07;-4.4887e-07;-2.7127e-08;-0.003189;-0.0013347;0.0016094;0.004057
0.275;4.654e-08;2.8987e-07;-6.084e-07;5.8694e-07;-0.0040096;-0.0015558;0.00064983;0.0015248
0.28;-1.2597e-07;2.9953e-07;-7.6205e-07;1.2072e-06;-0.002892;-0.0012911;-0.00017966;-0.001031
0.285;-3.4363e-07;2.867e-07;-9.2989e-07;1.7723e-06;-0.00072418;-0.00051181;-0.0009561;-0.0033829
0.29;-5.5501e-07;2.7975e-07;-1.1324e-06;2.233e-06;0.0012312;0.00097862;-0.0018175;-0.0049686
0.295;-7.2155e-07;3.1463e-07;-1.3906e-06;2.5597e-06;0.0023599;0.0023706;-0.0026327;-0.0057636
0.3;-8.2542e-07;4.1374e-07;-1.7205e-06;2.7438e-06;0.0026581;0.0027741;-0.003116;-0.005645
0.305;-8.6143e-07;5.7263e-07;-2.1173e-06;2.8029e-06;0.0027697;0.0020142;-0.0022352;-0.0043574
0.31;-8.2005e-07;7.6059e-07;-2.5304e-06;2.7741e-06;0.0034173;0.00031548;0.00090702;-0.0026779
0.315;-6.8758e-07;9.3299e-07;-2.8619e-06;2.7013e-06;0.0038738;-0.0015617;0.0056237;-0.00084586
0.32;-4.6475e-07;1.0475e-06;-2.9945e-06;2.626e-06;0.0033607;-0.0030705;0.010293;0.00065155
0.325;-1.8067e-07;1.0723e-06;-2.8346e-06;2.571e-06;0.0015461;-0.0041096;0.013121;0.0009782
0.33;9.9257e-08;9.8776e-07;-2.3531e-06;2.5261e-06;-0.0018699;-0.0046417;0.012625;-0.00015836
0.335;2.8603e-07;7.8952e-07;-1.5989e-06;2.4486e-06;-0.0055851;-0.0044578;0.0092026;-0.0024474
0.34;3.1469e-07;4.9755e-07;-6.7105e-07;2.2793e-06;-0.0070811;-0.0030475;0.0046889;-0.0049037
0.345;1.8961e-07;1.5541e-07;3.177e-07;1.9583e-06;-0.005235;-0.00096692;0.00018345;-0.0072251
0.35;-1.3835e-08;-1.8252e-07;1.2559e-06;1.4378e-06;-0.0010421;0.0013025;-0.0042289;-0.008742
