T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.7639e-09;-2.9615e-09;-3.8253e-09;-3.0191e-09;-0.00029862;-0.00023496;-0.0003035;-0.00023953
0.01;-1.1895e-08;-5.5253e-09;-1.2355e-08;-5.9986e-09;-5.6924e-05;0.0002594;-7.8913e-05;0.00023542
0.015;-1.2758e-08;5.245e-09;-1.3917e-08;4.0267e-09;0.00063873;0.00081177;0.00063627;0.000809
0.02;6.5707e-09;3.8534e-08;5.9045e-09;3.8086e-08;0.00097931;0.00098992;0.0010767;0.0011133
0.025;4.9348e-08;9.694e-08;5.3304e-08;1.0342e-07;0.00089824;0.0010205;0.0011312;0.0013889
0.03;1.0823e-07;1.7089e-07;1.2381e-07;1.9686e-07;0.00039297;0.00022923;0.00071989;0.00086659
0.035;1.6675e-07;2.3597e-07;2.0267e-07;2.9916e-07;-0.00042156;-0.00093977;-5.0072e-05;-0.00015849
0.04;2.0494e-07;2.6932e-07;2.7143e-07;3.8958e-07;-0.0012057;-0.0016027;-0.00075986;-0.00079449
0.045;2.099e-07;2.6346e-07;3.19e-07;4.5914e-07;-0.0014568;-0.0015368;-0.00093804;-0.00087722
0.05;1.8469e-07;2.2894e-07;3.486e-07;5.1147e-07;-0.00095957;-0.00075966;-0.00050237;-0.0005036
0.055;1.4442e-07;1.8979e-07;3.7203e-07;5.5941e-07;-0.0002456;0.00038797;9.1142e-06;0.00015215
0.06;1.0163e-07;1.7198e-07;3.9584e-07;6.1788e-07;4.8178e-05;0.0013219;2.5069e-05;0.00069126
0.065;5.7747e-08;1.8871e-07;4.1368e-07;6.9233e-07;-0.00013465;0.0014462;-0.00049988;0.00059124
0.07;1.0189e-08;2.3554e-07;4.1314e-07;7.755e-07;-0.00016157;0.00096397;-0.00097331;0.00010758
0.075;-3.3744e-08;3.0116e-07;3.9074e-07;8.5866e-07;0.00044792;0.00053747;-0.0007795;-0.00011173
0.08;-5.6998e-08;3.7328e-07;3.5476e-07;9.3587e-07;0.0012076;-1.5929e-05;-0.00030642;-0.00036178
0.085;-5.0816e-08;4.351e-07;3.0915e-07;9.9726e-07;0.0011533;-0.00080675;-0.00045841;-0.00090305
0.09;-2.6942e-08;4.7301e-07;2.4358e-07;1.0343e-06;0.00026489;-0.0011112;-0.0011382;-0.001051
0.095;-8.692e-09;4.8752e-07;1.4479e-07;1.0509e-06;-0.00071599;-0.00076276;-0.0015219;-0.00058072
0.1;-1.3003e-08;4.9286e-07;1.3633e-08;1.064e-06;-0.0010932;2.7302e-05;-0.0010724;0.00029218
0.105;-3.7333e-08;5.1191e-07;-1.29e-07;1.0977e-06;-0.00051341;0.0010685;0.0001514;0.0013565
0.11;-6.3967e-08;5.6257e-07;-2.5518e-07;1.1709e-06;0.00033027;0.0014662;0.001168;0.0018158
0.115;-7.6023e-08;6.4413e-07;-3.4824e-07;1.2865e-06;0.00083794;0.0010085;0.0014848;0.0015694
0.12;-6.5638e-08;7.4231e-07;-4.0625e-07;1.4368e-06;0.00095924;0.0003215;0.0013218;0.0012162
0.125;-3.7135e-08;8.4094e-07;-4.4063e-07;1.6133e-06;0.00049384;-0.00028607;0.0005719;0.00087343
0.13;-7.7763e-09;9.2263e-07;-4.7404e-07;1.8022e-06;-0.00042408;-0.0010675;-0.00049415;0.00012397
0.135;-1.1401e-09;9.6548e-07;-5.2735e-07;1.9794e-06;-0.0013941;-0.0020395;-0.001102;-0.0010599
0.14;-3.4971e-08;9.5397e-07;-6.0198e-07;2.1209e-06;-0.0018472;-0.0023157;-0.0006103;-0.0018046
0.145;-1.0993e-07;8.9659e-07;-6.7467e-07;2.2205e-06;-0.0014479;-0.0013596;0.00076288;-0.0015492
0.15;-2.0888e-07;8.2725e-07;-7.1301e-07;2.2935e-06;-0.00047248;0.0004006;0.0019888;-0.00058307
0.155;-3.0432e-07;7.8932e-07;-6.9641e-07;2.3645e-06;0.00075194;0.002114;0.0024099;0.00042999
0.16;-3.6824e-07;8.1427e-07;-6.2553e-07;2.452e-06;0.0017722;0.0029218;0.0019376;0.00088586
0.165;-3.8461e-07;9.0224e-07;-5.2188e-07;2.554e-06;0.0020363;0.0021301;0.00068773;0.00028413
0.17;-3.5585e-07;1.0213e-06;-4.1987e-07;2.6486e-06;0.0015772;0.00035475;-0.00081955;-0.00087184
0.175;-2.9609e-07;1.1303e-06;-3.5118e-07;2.7111e-06;0.00090269;-0.0011592;-0.0018504;-0.0017003
0.18;-2.1917e-07;1.199e-06;-3.2888e-07;2.7259e-06;0.0004685;-0.0020623;-0.0018663;-0.0021226
0.185;-1.3266e-07;1.215e-06;-3.401e-07;2.6895e-06;0.00029739;-0.0021664;-0.00081948;-0.001973
