T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;4.0016e-08;3.3722e-08;4.5483e-08;3.7952e-08;0.0031748;0.0026755;0.0036085;0.0030111
0.01;1.3328e-07;1.1631e-07;1.6856e-07;1.4434e-07;0.0011458;0.0012827;0.0026572;0.0025096
0.015;1.9018e-07;1.9206e-07;2.9732e-07;2.8297e-07;-0.0040683;-0.0018478;-0.002209;5.5929e-05
0.02;1.4455e-07;2.311e-07;3.5328e-07;4.3069e-07;-0.0041678;-0.0011093;-0.0036394;0.00065539
0.025;4.164e-08;2.5868e-07;3.4081e-07;6.0263e-07;-0.00042467;0.00020107;-0.0018451;0.0012918
0.03;-4.3859e-08;2.8025e-07;2.992e-07;7.9037e-07;0.0018368;-0.00066923;-0.00047546;-1.7727e-05
0.035;-8.8605e-08;2.8096e-07;2.4729e-07;9.7117e-07;0.001433;-0.0010122;-0.00034551;-0.00055081
0.04;-9.76e-08;2.7223e-07;2.0181e-07;1.1503e-06;0.0014174;0.00025186;0.00084843;0.00041629
0.045;-5.9325e-08;2.7421e-07;2.0236e-07;1.3409e-06;0.0023626;0.00061531;0.0028356;0.00050807
0.05;3.7024e-08;2.7936e-07;2.7864e-07;1.526e-06;0.0022929;-0.00035737;0.0032346;-0.00094525
0.055;1.6149e-07;2.5659e-07;4.0698e-07;1.6556e-06;-3.1578e-05;-0.0018738;0.0009448;-0.0034834
0.06;2.4203e-07;1.8398e-07;5.0939e-07;1.6756e-06;-0.0034806;-0.0021265;-0.0030148;-0.0052991
0.065;2.1482e-07;8.9644e-08;5.0192e-07;1.578e-06;-0.0051554;0.0003745;-0.0057889;-0.0041234
0.07;8.0002e-08;3.903e-08;3.5621e-07;1.4118e-06;-0.0034709;0.0031308;-0.0052885;-0.0013663
0.075;-9.4886e-08;6.1191e-08;1.1837e-07;1.2253e-06;0.00025994;0.0027124;-0.0020927;-0.00024856
0.08;-2.3333e-07;1.1018e-07;-1.3384e-07;1.0173e-06;0.00267;-0.00055671;0.00095158;-0.0014557
0.085;-3.0374e-07;1.2079e-07;-3.4658e-07;7.5797e-07;0.0027825;-0.0025305;0.0022156;-0.0026564
0.09;-2.9918e-07;9.54e-08;-4.9052e-07;4.5161e-07;0.0032057;-0.00037255;0.0032838;-0.001127
0.095;-2.0737e-07;9.9051e-08;-5.4408e-07;1.5302e-07;0.0037791;0.0027035;0.0039528;0.0017502
0.1;-6.1332e-08;1.5113e-07;-5.3911e-07;-1.0263e-07;0.0005879;0.001204;0.00075753;0.0017086
0.105;2.5967e-08;1.7594e-07;-5.9208e-07;-3.4456e-07;-0.0052838;-0.0033824;-0.0053869;-0.00060861
0.11;-3.9126e-08;1.0069e-07;-8.0973e-07;-6.0399e-07;-0.006945;-0.0046522;-0.0078215;-0.00081056
0.115;-2.1456e-07;-5.3994e-08;-1.1668e-06;-8.5988e-07;-0.0019132;-0.0017172;-0.0033698;0.0010898
0.12;-3.701e-07;-2.1437e-07;-1.5306e-06;-1.076e-06;0.0035224;0.001271;0.0028441;0.002099
0.125;-4.2711e-07;-3.34e-07;-1.7846e-06;-1.2486e-06;0.004386;0.0020011;0.0059618;0.001399
0.13;-3.8418e-07;-4.0413e-07;-1.874e-06;-1.3894e-06;0.0036058;0.0019572;0.0072047;0.0011296
0.135;-2.4714e-07;-4.1914e-07;-1.7709e-06;-1.4861e-06;0.0039162;0.0024498;0.0081962;0.0023887
0.14;-2.9859e-08;-3.8103e-07;-1.4841e-06;-1.5188e-06;0.0025213;0.0018107;0.0065187;0.0027436
0.145;1.8651e-07;-3.2623e-07;-1.1076e-06;-1.5053e-06;-0.0025752;-0.00047028;0.00068052;0.00096698
0.15;2.8469e-07;-3.0407e-07;-7.8125e-07;-1.4958e-06;-0.0068992;-0.0021486;-0.0047093;-0.0012928
0.155;2.2574e-07;-3.336e-07;-5.6844e-07;-1.5341e-06;-0.0057045;-0.0019964;-0.0044104;-0.002536
0.16;6.9425e-08;-3.9168e-07;-4.2326e-07;-1.6263e-06;-0.0020826;-0.00029497;-0.0010024;-0.0017883
0.165;-1.2293e-07;-4.3308e-07;-2.8666e-07;-1.7344e-06;-0.00078245;0.0016331;0.0003352;0.0005088
0.17;-3.1826e-07;-4.3436e-07;-1.376e-07;-1.81e-06;0.00053178;0.0015905;0.00065729;0.0021073
0.175;-4.4183e-07;-4.0029e-07;5.8747e-08;-1.817e-06;0.0051899;0.00123;0.0031111;0.0033725
0.18;-3.8525e-07;-3.1297e-07;3.6098e-07;-1.7084e-06;0.0092397;0.0030176;0.0053711;0.0058657
0.185;-1.2722e-07;-1.5719e-07;7.691e-07;-1.459e-06;0.0069179;0.0024862;0.0031295;0.0054344
0.19;2.0514e-07;-1.3662e-08;1.1766e-06;-1.1517e-06;-0.00095306;-0.0034391;-0.0031664;-0.0007832
0.195;4.2649e-07;5.6916e-10;1.4356e-06;-9.2295e-07;-0.007948;-0.0069426999999999996;-0.0087299;-0.0055255
0.2;4.39e-07;-9.9764e-08;1.4641e-06;-7.9492e-07;-0.0087961;-0.0022655;-0.0097343;-0.0025773
0.205;2.885e-07;-1.736e-07;1.2922e-06;-6.5307e-07;-0.0042654;0.0043972;-0.0063161;0.0036842
0.21;1.0128e-07;-1.3191e-07;1.0272e-06;-3.9335e-07;0.0013329;0.004889;-0.001136;0.0057794
0.215;-2.4122e-08;-2.8606e-08;7.7509e-07;-2.7835e-08;0.0036369;5.4669e-05;0.0021864;0.0027048
0.22;-6.317e-08;4.7424e-08;5.9318e-07;3.694e-07;0.0032771;-0.0022675;0.0034338;-0.00018287
0.225;-3.6655e-09;9.4756e-08;5.2636e-07;7.5186e-07;0.0045894;-4.5262e-05;0.0057607;-0.0010056
0.23;1.8983e-07;1.6084e-07;6.3016e-07;1.0926e-06;0.0061401;0.0015615;0.0078988;-0.0023245
0.235;4.7294e-07;2.4994e-07;8.7662e-07;1.357e-06;0.0010769;0.00029322;0.0035611;-0.0037818
0.24;6.4945e-07;3.185e-07;1.0776e-06;1.5302e-06;-0.00959;-0.0019366;-0.0071739;-0.0035342
0.245;5.4892e-07;3.2979e-07;1.0361e-06;1.6351e-06;-0.012647;-0.0026582;-0.012294;-0.0019282
0.25;2.4756e-07;2.8627e-07;7.7242e-07;1.7039e-06;-0.0034721;-0.0017312;-0.0055321;-0.00095103
0.255;-2.8699e-08;2.2491e-07;4.8068e-07;1.7492e-06;0.0055167;0.00029827;0.0033076;-0.00093093
0.26;-1.7613e-07;2.0245e-07;2.918e-07;1.7741e-06;0.0048453;0.0028125;0.0049666;-0.0007031
0.265;-2.485e-07;2.6479e-07;2.0519e-07;1.789e-06;0.0011482;0.0039842;0.0032134;-9.4219e-05
0.27;-2.6166e-07;4.1124e-07;2.1542e-07;1.8124e-06;0.0035454;0.0027562;0.004509;0.00076785
0.275;-1.3638e-07;5.7623e-07;3.5347e-07;1.8473e-06;0.0075447;-0.0012576;0.0057339;0.00016601
0.28;1.2969e-07;6.421e-07;5.7205e-07;1.8426e-06;0.0037729;-0.0066704;0.00074946;-0.0033123
0.285;3.7108e-07;5.2465e-07;7.0327e-07;1.7233e-06;-0.0057349;-0.0080305;-0.0077368;-0.0058783
0.29;4.0677e-07;2.7885e-07;6.011e-07;1.4806e-06;-0.010766;-0.0022731;-0.010979;-0.0040247
0.295;2.2684e-07;6.2823e-08;2.8867e-07;1.188e-06;-0.0065311;0.0046691;-0.005881;4.3966e-05
0.3;-2.0073e-08;-1.8736e-08;-7.2519e-08;9.2209e-07;0.001176;0.0061245;0.0019834;0.0020984
0.305;-1.9604e-07;1.26e-08;-3.3902e-07;7.0788e-07;0.0045341;0.0029219;0.0056244;0.0020467
0.31;-2.6868e-07;7.444e-08;-4.7252e-07;5.3851e-07;0.003743;-0.00048966;0.0050299;0.0015407
0.315;-2.5205e-07;9.9419e-08;-4.91e-07;3.8522e-07;0.0033879;-0.0024658;0.0041639;-0.00024387
0.32;-1.4811e-07;6.7039e-08;-4.1625e-07;1.9873e-07;0.0035986;-0.0021378;0.0033001;-0.002416
0.325;1.2645e-08;9.2695e-09;-3.0116e-07;-5.38e-08;0.00096939;0.00010055;-5.6086e-05;-0.0028785
0.33;1.2982e-07;-3.0664e-08;-2.5408e-07;-3.6435e-07;-0.0044476;0.0013388;-0.0053794;-0.0017685
0.335;9.7107e-08;-4.2676e-08;-3.7379e-07;-6.8463e-07;-0.0075681;0.00090059;-0.0079904;0.00097916
0.34;-9.0315e-08;-4.3313e-08;-6.5551e-07;-9.3733e-07;-0.004841;9.409e-06;-0.0049989;0.0044292
0.345;-3.2318e-07;-6.2186e-08;-9.8676e-07;-1.0711e-06;0.0011995;-0.0014634;0.0010299;0.0051072
0.35;-4.7252e-07;-1.2374e-07;-1.2359e-06;-1.1095e-06;0.0055013;-0.0019623;0.0055528;0.0025342
0.355;-4.8289e-07;-1.9615e-07;-1.3389e-06;-1.1008e-06;0.0056384;0.0010717;0.006169;0.0012202
0.36;-3.8175e-07;-1.9398e-07;-1.3129e-06;-1.0491e-06;0.0032881;0.0049024;0.0041462;0.0022041
