T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.392e-09;-2.6979e-09;-3.8055e-09;-2.9953e-09;-0.00026912;-0.00021405;-0.00030192;-0.00023764
0.01;-9.724e-09;-4.4536e-09;-1.2243e-08;-5.8476e-09;2.7701e-05;0.00028231;-7.4738e-05;0.00024178
0.015;-7.2564e-09;6.4182e-09;-1.3934e-08;4.4046e-09;0.00067747;0.00073301;0.00061473;0.0008107
0.02;1.2537e-08;3.4915e-08;3.8855e-09;3.8366e-08;0.00071291;0.00067784;0.00094885;0.0010857
0.025;4.4673e-08;7.7677e-08;4.4919e-08;1.0258e-07;0.00027553;0.00046407;0.00090949;0.0013349
0.03;7.769e-08;1.2187e-07;1.0564e-07;1.9384e-07;-0.00020536;-0.00034471;0.0006666;0.00083505
0.035;1.0079e-07;1.47e-07;1.7816e-07;2.9367e-07;-0.00058874;-0.001184;0.00027751;-0.00014935
0.04;1.0665e-07;1.4227e-07;2.5155e-07;3.8191e-07;-0.00079129;-0.001209;-0.00020749;-0.00078164
0.045;9.4673e-08;1.1547e-07;3.1478e-07;4.4946e-07;-0.00063801;-0.00055924;-0.00060538;-0.00087561
0.05;7.3077e-08;8.515e-08;3.6213e-07;5.0053e-07;-0.00013302;0.00027829;-0.00066811;-0.00044503
0.055;5.2813e-08;6.9967e-08;3.947e-07;5.5083e-07;0.00024165;0.00093374;-0.00051448;0.000382
0.06;3.6392e-08;8.0204e-08;4.15e-07;6.2046e-07;6.9065e-05;0.001103;-0.00046558;0.0011649
0.065;1.6227e-08;1.1093e-07;4.225e-07;7.1989e-07;-0.00036857;0.00054049;-0.00055887;0.0012249
0.07;-1.2716e-08;1.4713e-07;4.1619e-07;8.4244e-07;-0.0003377;-0.00010531;-0.00054614;0.00062635
0.075;-4.0479e-08;1.7968e-07;3.9958e-07;9.7272e-07;0.00042873;-0.00018986;-0.00028;-8.5018e-06
0.08;-4.7805e-08;2.069e-07;3.7691e-07;1.093e-06;0.0012084;-0.00023427;-0.00020137;-0.00079012
0.085;-2.806e-08;2.2397e-07;3.4209e-07;1.1825e-06;0.00096438;-0.0005769;-0.00076773;-0.0016741
0.09;1.877e-09;2.2711e-07;2.7912e-07;1.2286e-06;-0.00014649;-0.00054078;-0.0014857;-0.0018029
0.095;1.5112e-08;2.2322e-07;1.7589e-07;1.2397e-06;-0.0011919;-2.3825e-05;-0.0017378;-0.00099838
0.1;-3.8267e-09;2.2641e-07;3.3381e-08;1.2431e-06;-0.0013876;0.00059057;-0.0014069;0.00038121
0.105;-4.467e-08;2.5067e-07;-1.3225e-07;1.2755e-06;-0.00037111;0.0010958;-0.0004467;0.0019296
0.11;-7.8836e-08;3.0073e-07;-2.9598e-07;1.3642e-06;0.00090738;0.00097326;0.00060075;0.002595
0.115;-8.3306e-08;3.6815e-07;-4.349e-07;1.5115e-06;0.0014728;0.00041596;0.0013846;0.0020876
0.12;-5.3684e-08;4.423e-07;-5.3218e-07;1.7005e-06;0.001258;0.00012019;0.0019476;0.0012531
0.125;-4.204e-09;5.1741e-07;-5.7949e-07;1.9116e-06;0.00033429;-4.3343e-05;0.0020532;0.00051391
0.13;3.9798e-08;5.8263e-07;-5.818e-07;2.1251e-06;-0.00077341;-0.00074317;0.0015499;-0.00032645
0.135;5.5188e-08;6.1488e-07;-5.5978e-07;2.3189e-06;-0.001518;-0.0018939;0.00039995;-0.0012412
0.14;3.1051e-08;5.9479e-07;-5.4281e-07;2.4771e-06;-0.0016476;-0.0023004;-0.00080579;-0.0016155
0.145;-2.8053e-08;5.2937e-07;-5.5259e-07;2.6013e-06;-0.0011526;-0.0013322;-0.0013386;-0.0011093
0.15;-1.0485e-07;4.5284e-07;-5.8938e-07;2.7116e-06;-0.00026407;0.00044101;-0.00082766;-6.1862e-06
0.155;-1.7361e-07;4.0729e-07;-6.2832e-07;2.8365e-06;0.00090505;0.0020401;0.00065064;0.0011799
0.16;-2.079e-07;4.2021e-07;-6.316e-07;2.9987e-06;0.0018561;0.0026437;0.0022047;0.0018018
0.165;-1.9839e-07;4.8814e-07;-5.7689e-07;3.1969e-06;0.001655;0.0017654;0.0024444;0.0010919
0.17;-1.6265e-07;5.7882e-07;-4.7644e-07;3.4007e-06;0.00044706;5.615e-05;0.0012202;-0.00064552
0.175;-1.2741e-07;6.5448e-07;-3.6612e-07;3.5675e-06;-0.0004915;-0.0012627;-0.00043131;-0.0023158
0.18;-1.005e-07;6.9162e-07;-2.7891e-07;3.6621e-06;-0.00018249;-0.0018216;-0.0014216;-0.0034545
0.185;-6.4981e-08;6.8645e-07;-2.238e-07;3.6687e-06;0.00087021;-0.0015682;-0.001154;-0.0036056
0.19;-4.3063e-09;6.4829e-07;-1.853e-07;3.5913e-06;0.0011494;-0.0010698;-0.00017646;-0.0031024
0.195;7.3671e-08;5.9119e-07;-1.3575e-07;3.4491e-06;0.00023991;-0.00044628;0.0010597;-0.0020968
0.2;1.4372e-07;5.3631e-07;-4.4281e-08;3.2767e-06;-0.00087604;0.0006204;0.0022944;-0.00031744
0.205;1.8598e-07;5.0482e-07;1.0511e-07;3.1138e-06;-0.0013509;0.0012562;0.002349;0.0010822
0.21;1.9783e-07;4.9798e-07;2.9634e-07;2.9774e-06;-0.0010859;0.00072222;0.0010029;0.001048
0.215;1.9224e-07;4.9252e-07;4.9501e-07;2.8471e-06;-0.00031049;-0.00060891;-0.00041038;-0.00054866
0.22;1.8917e-07;4.6422e-07;6.8175e-07;2.679e-06;0.00051261;-0.0012264;-0.00055251;-0.0024871
0.225;2.0136e-07;4.1007e-07;8.6636e-07;2.4359e-06;0.00071204;-0.00084489;0.00037896;-0.0035114
0.23;2.2493e-07;3.3836e-07;1.0669e-06;2.1047e-06;0.00020222;-0.00055683;0.0009015;-0.0035434
0.235;2.4094e-07;2.5594e-07;1.2787e-06;1.6994e-06;-0.00080516;-0.00030102;6.9119e-06;-0.0023973
0.24;2.242e-07;1.7304e-07;1.4655e-06;1.2595e-06;-0.0018165;0.00026064;-0.0020023;-0.00036212
0.245;1.6198e-07;1.0742e-07;1.5831e-06;8.3828e-07;-0.0018289;0.0011199;-0.0035453;0.0018472
0.25;7.2649e-08;8.1942e-08;1.6147e-06;4.8683e-07;-0.00034764;0.002092;-0.0033378;0.0037408
0.255;3.5435e-09;1.1291e-07;1.5856e-06;2.3951e-07;0.0019638;0.0024286;-0.0015265;0.0045962
0.26;2.9279e-09;1.9753e-07;1.543e-06;1.0334e-07;0.0035229;0.0018676;0.00044794;0.0043006
0.265;8.0368e-08;3.1528e-07;1.5151e-06;6.4576e-08;0.0027361;0.00078506;0.00074007;0.0034928
0.27;1.9355e-07;4.3529e-07;1.489e-06;1.0204e-07;0.00012846;-0.00060341;-0.00059259;0.0026058
0.275;2.7766e-07;5.2244e-07;1.4268e-06;1.9549e-07;-0.0024575;-0.0020261;-0.0022929;0.001871
0.28;2.863e-07;5.4605e-07;1.29e-06;3.2748e-07;-0.0035896;-0.0030598;-0.0036775;0.0012133
0.285;2.161e-07;4.9101e-07;1.0538e-06;4.8368e-07;-0.0027282;-0.0032377;-0.0042757;0.00072173
0.29;1.02e-07;3.6974e-07;7.16e-07;6.5953e-07;-0.00078591;-0.0020684;-0.003862;0.00084604
0.295;-1.0581e-08;2.2049e-07;3.0343e-07;8.6092e-07;0.00091071;-0.00017089;-0.0021269;0.0011978
0.3;-9.1844e-08;8.919e-08;-1.2777e-07;1.0942e-06;0.001601;0.0016084;0.00063382;0.0013575
0.305;-1.3463e-07;1.2365e-08;-5.1165e-07;1.36e-06;0.0014796;0.0027539;0.0031553;0.0012411
0.31;-1.4308e-07;2.9808e-09;-8.0223e-07;1.6464e-06;0.0012666;0.002649;0.0043174;0.00041256
0.315;-1.2312e-07;4.7476e-08;-9.9139e-07;1.9263e-06;0.0010076;0.0016636;0.0038048;-0.00093114
