T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.5489e-09;-2.8323e-09;-3.7746e-09;-2.9914e-09;-0.00028156;-0.00022471;-0.00029947;-0.00023733
0.01;-1.0487e-08;-4.9189e-09;-1.2016e-08;-5.8448e-09;4.1149e-06;0.00027707;-6.4001e-05;0.00024109
0.015;-8.7352e-09;6.2821e-09;-1.3196e-08;4.306e-09;0.00069195;0.0007907;0.00062921;0.0008034
0.02;1.199e-08;3.7906e-08;5.2623e-09;3.7942e-08;0.00082991;0.0008438;0.00094477;0.001075
0.025;4.9012e-08;8.8657e-08;4.6767e-08;1.0183e-07;0.00047532;0.00068769;0.00090001;0.0013457
0.03;9.1503e-08;1.4539e-07;1.0808e-07;1.9338e-07;-3.7489e-05;-0.00020364;0.00068509;0.00087226
0.035;1.2631e-07;1.8387e-07;1.8172e-07;2.9446e-07;-0.00057733;-0.0012589;0.0003027;-0.00010865
0.04;1.412e-07;1.8757e-07;2.5603e-07;3.8489e-07;-0.0010164;-0.0015291;-0.00024869;-0.00074653
0.045;1.3054e-07;1.6003e-07;3.1886e-07;4.5567e-07;-0.0010311;-0.00097297;-0.00067139;-0.00082866
0.05;1.0141e-07;1.208e-07;3.657e-07;5.109e-07;-0.00044941;3.5706e-05;-0.00061121;-0.00041705
0.055;6.9734e-08;9.467e-08;4.0088e-07;5.6417e-07;0.00024661;0.0010143;-0.00032105;0.00025967
0.06;4.6105e-08;9.9012e-08;4.2726e-07;6.2939e-07;0.0004012;0.001427;-0.00037986;0.00069803
0.065;2.6552e-08;1.3284e-07;4.3645e-07;7.0761e-07;-7.241e-05;0.00093701;-0.00099291;0.00034721
0.07;7.5179e-10;1.8035e-07;4.1319e-07;7.8499e-07;-0.00043021;0.00015632;-0.0016048;-0.00041402
0.075;-3.0524e-08;2.2744e-07;3.5002e-07;8.4713e-07;-1.2429e-05;-0.0001925;-0.0015921;-0.00080875
0.08;-5.1255e-08;2.6738e-07;2.5421e-07;8.8832e-07;0.00085534;-0.00037921;-0.0010212;-0.00086718
