T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;-3.6978e-09;-2.854e-09;-3.9227e-09;-3.0587e-09;-0.00029338;-0.00022644;-0.00031122;-0.00024267
0.01;-1.1588e-08;-5.0145e-09;-1.3118e-08;-6.2373e-09;-4.8175e-05;0.00027461;-0.00011653;0.00022581
0.015;-1.228e-08;6.3692e-09;-1.6933e-08;3.3479e-09;0.00062459;0.00081348;0.00054701;0.00079927
0.02;6.1513e-09;3.9739e-08;-2.0163e-09;3.6792e-08;0.0009082;0.00094573;0.00095362;0.001109
0.025;4.544e-08;9.593e-08;3.7985e-08;1.0145e-07;0.00076204;0.00088144;0.0010543;0.0013886
0.03;9.7263e-08;1.6302e-07;1.0124e-07;1.9468e-07;0.00024263;-3.5536e-06;0.0008082;0.00090273
0.035;1.4594e-07;2.1559e-07;1.7756e-07;2.9833e-07;-0.00049351;-0.0011596;0.00023782;-6.8574e-05
0.04;1.7415e-07;2.3281e-07;2.5216e-07;3.92e-07;-0.0011454;-0.0016736;-0.00037569;-0.00073243
0.045;1.7229e-07;2.1215e-07;3.1375e-07;4.6435e-07;-0.0012635;-0.0013599;-0.00066695;-0.00097474
0.05;1.4605e-07;1.6925e-07;3.609e-07;5.1448e-07;-0.00069058;-0.00042226;-0.00049074;-0.00080531
0.055;1.1145e-07;1.3024e-07;3.9899e-07;5.5074e-07;2.3138e-05;0.00073351;-0.00023393;-0.00030575
0.06;7.9477e-08;1.199e-07;4.2848e-07;5.8492e-07;0.00019051;0.0015629;-0.00044968;0.0001403
0.065;4.6679e-08;1.4759e-07;4.3748e-07;6.2148e-07;-0.00025377;0.0014854;-0.0011879;5.4655e-05
0.07;4.5202e-09;2.0398e-07;4.1079e-07;6.5572e-07;-0.00049838;0.00081188;-0.0016713;-0.00024162
0.075;-4.1842e-08;2.7288e-07;3.4844e-07;6.8459e-07;0.00015685;0.00018718;-0.0011868;-0.00019054
0.08;-7.1231e-08;3.3852e-07;2.6884e-07;7.0888e-07;0.0012012;-0.00044692;-0.00019349;-0.00017384
0.085;-6.7594e-08;3.8444e-07;1.8874e-07;7.2513e-07;0.0014474;-0.0011302;0.00015887;-0.00046724
0.09;-3.731e-08;4.007e-07;1.0682e-07;7.3017e-07;0.00068843;-0.0012481;-0.00030164;-0.00043385
0.095;-3.5735e-09;3.9199e-07;9.9884e-09;7.3e-07;-0.00041209;-0.00075097;-0.00089197;1.576e-05
0.1;1.1478e-08;3.7349e-07;-1.1093e-07;7.3753e-07;-0.0010864;-3.3523e-05;-0.0010378;0.00059996
0.105;2.7437e-09;3.6425e-07;-2.4889e-07;7.6856e-07;-0.00082183;0.0007749;-0.00033135;0.0012795
0.11;-1.9072e-08;3.7731e-07;-3.8266e-07;8.3357e-07;-0.00022391;0.0010138;0.00066821;0.0014438
0.115;-4.1953e-08;4.1046e-07;-4.9068e-07;9.2924e-07;0.00014013;0.00059512;0.0013935;0.0010106
0.12;-5.9652e-08;4.534e-07;-5.595e-07;1.0442e-06;0.00027542;0.00018661;0.0017443;0.00053499
0.125;-7.3153e-08;4.997e-07;-5.8767e-07;1.169e-06;6.2609e-05;8.1052e-05;0.0015108;0.00024654
0.13;-9.0746e-08;5.444e-07;-5.8612e-07;1.2934e-06;-0.00038945;-0.00020659;0.00086846;-0.0002728
0.135;-1.2315e-07;5.7579e-07;-5.722e-07;1.3996e-06;-0.00079627;-0.00085682;0.00012104;-0.0011881
0.14;-1.7528e-07;5.8334e-07;-5.6221e-07;1.4692e-06;-0.00078475;-0.0010553;-0.00043699;-0.0017395
0.145;-2.4003e-07;5.7248e-07;-5.6419e-07;1.4994e-06;-0.00022732;-0.00042072;-0.00052358;-0.0014163
0.15;-3.0071e-07;5.6337e-07;-5.752e-07;1.5058e-06;0.00055317;0.00056009;-0.00019984;-0.00048541
0.155;-3.3815e-07;5.7726e-07;-5.8426e-07;1.5124e-06;0.0013058;0.0012821;0.00035495;0.00049413
0.16;-3.3781e-07;6.2426e-07;-5.7889e-07;1.538e-06;0.0017197;0.0013699;0.0007999;0.0010327
0.165;-2.9823e-07;6.9345e-07;-5.5446e-07;1.5839e-06;0.0014235;0.00041243;0.00072936;0.00059768
0.17;-2.3319e-07;7.5461e-07;-5.1747e-07;1.6321e-06;0.00061408;-0.0010553;0.00027582;-0.00041039
0.175;-1.6112e-07;7.7846e-07;-4.7747e-07;1.6616e-06;-5.2628e-05;-0.001934;-3.7164e-05;-0.0010934
0.18;-9.0469e-08;7.5361e-07;-4.3532e-07;1.6605e-06;-6.5837e-05;-0.0019664;0.00020637;-0.0013565
0.185;-1.5578e-08;6.8915e-07;-3.7871e-07;1.6276e-06;0.00040402;-0.0012063;0.00094822;-0.0011868
0.19;7.0659e-08;6.0448e-07;-2.9132e-07;1.5664e-06;0.00050763;-0.00040755;0.001517;-0.0010743
0.195;1.6462e-07;5.1673e-07;-1.6316e-07;1.4785e-06;0.00011167;0.00016087;0.001746;-0.0010713
0.2;2.5673e-07;4.4035e-07;1.1934e-08;1.3675e-06;-0.00026101;0.00074837;0.0020072;-0.00076935
0.205;3.356e-07;3.8279e-07;2.3626e-07;1.2376e-06;-0.00079519;0.00076191;0.0019353;-0.00074066
0.21;3.8385e-07;3.3273e-07;4.9812e-07;1.0802e-06;-0.0016541;-0.00015666;0.0010708;-0.0014571
0.215;3.8334e-07;2.6218e-07;7.7024e-07;8.7254e-07;-0.0022497;-0.0014826;-0.00024824;-0.0025619
0.22;3.3264e-07;1.5153e-07;1.0242e-06;5.9763e-07;-0.001772;-0.0017344;-0.0012061;-0.0028255
0.225;2.572e-07;1.0941e-08;1.2449e-06;2.6271e-07;-0.00021228;-0.00066581;-0.0014652;-0.0019801
0.23;1.9552e-07;-1.3116e-07;1.4273e-06;-1.0844e-07;0.0013166;0.00054663;-0.0015927;-0.00091669
0.235;1.7206e-07;-2.4578e-07;1.5625e-06;-4.8575e-07;0.0017484;0.0016525;-0.0021759;0.00042035
0.24;1.8338e-07;-3.094e-07;1.6317e-06;-8.32e-07;0.0010384;0.0024294;-0.0031073;0.002064
0.245;2.117e-07;-3.0945e-07;1.6191e-06;-1.1049e-06;0.00031818;0.0026592;-0.003445;0.0038028
0.25;2.494e-07;-2.4524e-07;1.5316e-06;-1.2608e-06;0.0004276;0.0024835;-0.00255;0.0055578
0.255;3.0705e-07;-1.2888e-07;1.4036e-06;-1.2647e-06;0.0011668;0.0016917;-0.00069322;0.0066098
0.26;4.0084e-07;1.3705e-08;1.2813e-06;-1.1048e-06;0.0017273;0.00040846;0.0011469;0.0064989
0.265;5.2903e-07;1.5177e-07;1.193e-06;-7.9517e-07;0.0010327;-0.00077199;0.0015824;0.0054824
0.27;6.6026e-07;2.6208e-07;1.1316e-06;-3.6896e-07;-0.00078609;-0.0014518;0.00058329;0.003847
0.275;7.4462e-07;3.3436e-07;1.0657e-06;1.2945e-07;-0.0029626;-0.0015926;-0.00094443;0.0019299
0.28;7.3203e-07;3.6759e-07;9.5965e-07;6.506e-07;-0.0047963;-0.0015315;-0.0022761;-0.00011057
0.285;5.9345e-07;3.6624e-07;7.9058e-07;1.1455e-06;-0.0052924;-0.0012367;-0.0027668;-0.0019897
0.29;3.3603e-07;3.4797e-07;5.5571e-07;1.5787e-06;-0.0042221;-0.00012302;-0.0025007;-0.0029512
0.295;-1.2672e-11;3.4634e-07;2.6698e-07;1.9368e-06;-0.0020715;0.0014545;-0.0018091;-0.0030643
0.3;-3.5595e-07;3.9796e-07;-5.6136e-08;2.2222e-06;0.00047911;0.0028071;-0.00094211;-0.0027559
0.305;-6.6758e-07;5.2808e-07;-3.9147e-07;2.4436e-06;0.0030654;0.0034777;-3.5355e-05;-0.0023596
0.31;-8.7236e-07;7.3724e-07;-7.1534e-07;2.6064e-06;0.0054847;0.0028534;0.00095143;-0.0023218
0.315;-9.2309e-07;9.9643e-07;-1.0058e-06;2.7128e-06;0.0068466;0.0011526;0.0017221;-0.0021928
0.32;-8.0572e-07;1.2546e-06;-1.2463e-06;2.7684e-06;0.0066099;-0.0012281;0.0022806;-0.0018799
0.325;-5.4469e-07;1.4507e-06;-1.4236e-06;2.7777e-06;0.0048894;-0.0037412;0.0027671;-0.0018144
0.33;-2.0029e-07;1.5292e-06;-1.5308e-06;2.7375e-06;0.0017877;-0.0056787;0.0028494;-0.0021479
0.335;1.4515e-07;1.4548e-06;-1.5655e-06;2.6361e-06;-0.0017066;-0.0065515;0.002948;-0.0027402
0.34;4.1636e-07;1.2255e-06;-1.5171e-06;2.4621e-06;-0.0042386;-0.0058483;0.0036982;-0.0030779
0.345;5.63e-07;8.716e-07;-1.3699e-06;2.2057e-06;-0.0057301;-0.0041228;0.0042098;-0.0035101
0.35;5.5371e-07;4.4401e-07;-1.1303e-06;1.855e-06;-0.0067463;-0.0017771;0.003185;-0.004031
0.355;3.7362e-07;7.1335e-09;-8.3886e-07;1.4029e-06;-0.006924;0.0010323;0.00097206;-0.0040929
0.36;4.4105e-08;-3.7566e-07;-5.4439e-07;8.4843e-07;-0.005043;0.0032999;-0.00073744;-0.0040868
0.365;-3.6296e-07;-6.6046e-07;-2.7677e-07;1.9235e-07;-0.001169;0.0045447;-0.0014152;-0.0040464
0.37;-7.4545e-07;-8.2872e-07;-4.965e-08;-5.572e-07;0.0031372;0.0047836;-0.0018239;-0.0034347
0.375;-1.0082e-06;-8.9128e-07;1.2583e-07;-1.3779e-06;0.0064501;0.00368;-0.0023073;-0.0022571
0.38;-1.0964e-06;-8.9238e-07;2.3259e-07;-2.2356e-06;0.0075275;0.0012426;-0.0031868;-0.0007069
0.385;-1.0095e-06;-8.9156e-07;2.4812e-07;-3.081e-06;0.006487;-0.0010938;-0.0041141;0.0016855
0.39;-7.8079e-07;-9.3206e-07;1.6374e-07;-3.8452e-06;0.004857;-0.0022183;-0.003886;0.0048016
0.395;-4.513e-07;-1.031e-06;1.0551e-09;-4.4558e-06;0.0032067;-0.002459;-0.0023842;0.0075002
0.4;-6.8749e-08;-1.1883e-06;-1.9868e-07;-4.8617e-06;0.0010428;-0.0022133;-0.0005787;0.0088783
0.405;3.029e-07;-1.3945e-06;-3.9857e-07;-5.051e-06;-0.0019111;-0.0016969;0.00057152;0.0084684
0.41;5.9147e-07;-1.6364e-06;-5.7733e-07;-5.0559e-06;-0.0047394;-0.0011662;0.0011204;0.0062789
0.415;7.4583e-07;-1.9061e-06;-7.175e-07;-4.9486e-06;-0.0060078;-0.0010464;0.0019625;0.0027161
0.42;7.5978e-07;-2.2049e-06;-7.8822e-07;-4.8245e-06;-0.0052348;-0.0012806;0.00359;-0.0013793
0.425;6.7238e-07;-2.5369e-06;-7.4232e-07;-4.7839e-06;-0.00288;-0.0013861;0.0057385;-0.0053034
0.43;5.4072e-07;-2.8917e-06;-5.3987e-07;-4.9102e-06;-0.00065509;-0.00044088;0.0067953;-0.0080593
0.435;3.9555e-07;-3.2183e-06;-1.8974e-07;-5.237e-06;-0.00041292;0.0026857;0.0050359;-0.007988
