T;DXP (m);DZP (m);DXU (m);DZU (m);AXP (m/s^2);AZP (m/s^2);AXU (m/s^2);AZU (m/s^2)
0.005;2.4226e-08;8.5355e-08;2.2997e-08;9.0094e-08;0.0019221;0.006772;0.0018246;0.0071479
0.01;8.6101e-08;3.5449e-07;8.9737e-08;4.0235e-07;0.0011231;0.0080143;0.0017013;0.010695
0.015;1.2303e-07;7.3536e-07;1.6877e-07;9.5291e-07;-0.0031123;0.00093766;-0.00071598;0.0083725
0.02;4.9389e-08;1.0552e-06;1.984e-07;1.6714e-06;-0.0057509;-0.0058331;-0.0032369;0.0050689
0.025;-1.4342e-07;1.195e-06;1.1549e-07;2.4464e-06;-0.0038086;-0.0085962;-0.005766;-0.00053252
0.03;-3.96e-07;1.1193e-06;-1.4523e-07;3.1234e-06;-0.00096368;-0.0086427;-0.0084575;-0.0073086
0.035;-6.8884e-07;8.3084e-07;-6.5783e-07;3.5633e-06;-0.0022294;-0.0083835;-0.011689;-0.011683
0.04;-1.0769e-06;3.5066e-07;-1.5033e-06;3.6906e-06;-0.0053914;-0.0069624;-0.014941;-0.013333
0.045;-1.6136e-06;-2.6236e-07;-2.7492e-06;3.4643e-06;-0.0065135;-0.003674;-0.017108;-0.014943
0.05;-2.2808e-06;-9.028e-07;-4.4293e-06;2.839e-06;-0.0039449;0.0014704;-0.017635;-0.016982
0.055;-2.9815e-06;-1.4524e-06;-6.5332e-06;1.7768e-06;0.0012497;0.0058081;-0.016269;-0.01798
0.06;-3.6027e-06;-1.8511e-06;-9.0197e-06;2.6629e-07;0.005128;0.0062956;-0.014349;-0.017884
0.065;-4.092e-06;-2.1286e-06;-1.1852e-05;-1.6952e-06;0.0054515;0.0034010999999999998;-0.013278;-0.018193
0.07;-4.4885e-06;-2.3698e-06;-1.5012e-05;-4.1174e-06;0.0019825;-0.00048894;-0.013013;-0.018665
0.075;-4.9022e-06;-2.6541e-06;-1.8509e-05;-6.9965e-06;-0.0033495;-0.0029748;-0.013884;-0.017897
0.08;-5.4403e-06;-3.0242e-06;-2.237e-05;-1.0302e-05;-0.0066321;-0.003893;-0.015233;-0.016201
